run, id, cycles, Branch mispredictions, Icache busy
63, 0, 472329, 119, 132 
63, 1, 192228, 108, 3 
63, 2, 185265, 194, 0 
63, 3, 184803, 40, 0 
63, 4, 185265, 194, 0 
63, 5, 185261, 193, 0 
63, 6, 185265, 194, 0 
63, 7, 184803, 40, 0 
63, 8, 185265, 194, 0 
63, 9, 185261, 193, 0 
63, 10, 185265, 194, 0 
63, 11, 184800, 39, 0 
63, 12, 184800, 39, 0 
63, 13, 184800, 39, 0 
63, 14, 184800, 39, 0 
63, 15, 184800, 39, 0 
63, 16, 184800, 39, 0 
63, 17, 184800, 39, 0 
63, 18, 184800, 39, 0 
63, 19, 184800, 39, 0 
63, 20, 184800, 39, 0 
63, 21, 184800, 39, 0 
63, 22, 184800, 39, 0 
63, 23, 184800, 39, 0 
63, 24, 184800, 39, 0 
63, 25, 184800, 39, 0 
63, 26, 184800, 39, 0 
63, 27, 184800, 39, 0 
63, 28, 184800, 39, 0 
63, 29, 184800, 39, 0 
63, 30, 184800, 39, 0 
63, 31, 184800, 39, 0 
63, 32, 184800, 39, 0 
63, 33, 184800, 39, 0 
63, 34, 184800, 39, 0 
63, 35, 184800, 39, 0 
63, 36, 184800, 39, 0 
63, 37, 184800, 39, 0 
63, 38, 184800, 39, 0 
63, 39, 184800, 39, 0 
63, 40, 184800, 39, 0 
63, 41, 184800, 39, 0 
63, 42, 184800, 39, 0 
63, 43, 184800, 39, 0 
63, 44, 184800, 39, 0 
63, 45, 184800, 39, 0 
63, 46, 184800, 39, 0 
63, 47, 184800, 39, 0 
63, 48, 184800, 39, 0 
63, 49, 184800, 39, 0 
64, 0, 472694, 241, 132 
64, 1, 190288, 263, 2 
64, 2, 185457, 258, 0 
64, 3, 184803, 40, 0 
64, 4, 185265, 194, 0 
64, 5, 185261, 193, 0 
64, 6, 185265, 194, 0 
64, 7, 185262, 193, 0 
64, 8, 184799, 39, 0 
64, 9, 184799, 39, 0 
64, 10, 184800, 39, 0 
64, 11, 184803, 40, 0 
64, 12, 185265, 194, 0 
64, 13, 185261, 193, 0 
64, 14, 185265, 194, 0 
64, 15, 185262, 193, 0 
64, 16, 184799, 39, 0 
64, 17, 184799, 39, 0 
64, 18, 184800, 39, 0 
64, 19, 184803, 40, 0 
64, 20, 185265, 194, 0 
64, 21, 185261, 193, 0 
64, 22, 185265, 194, 0 
64, 23, 185262, 193, 0 
64, 24, 184799, 39, 0 
64, 25, 184799, 39, 0 
64, 26, 184800, 39, 0 
64, 27, 184803, 40, 0 
64, 28, 185265, 194, 0 
64, 29, 185261, 193, 0 
64, 30, 185265, 194, 0 
64, 31, 185262, 193, 0 
64, 32, 184799, 39, 0 
64, 33, 184799, 39, 0 
64, 34, 184800, 39, 0 
64, 35, 184803, 40, 0 
64, 36, 185265, 194, 0 
64, 37, 185261, 193, 0 
64, 38, 185265, 194, 0 
64, 39, 185262, 193, 0 
64, 40, 184799, 39, 0 
64, 41, 184799, 39, 0 
64, 42, 184800, 39, 0 
64, 43, 184803, 40, 0 
64, 44, 185265, 194, 0 
64, 45, 185261, 193, 0 
64, 46, 185265, 194, 0 
64, 47, 185262, 193, 0 
64, 48, 184799, 39, 0 
64, 49, 184799, 39, 0 
65, 0, 472700, 243, 132 
65, 1, 192223, 106, 3 
65, 2, 185277, 198, 0 
65, 3, 185265, 194, 0 
65, 4, 184803, 40, 0 
65, 5, 185265, 194, 0 
65, 6, 185171, 163, 0 
65, 7, 185265, 194, 0 
65, 8, 185262, 193, 0 
65, 9, 184799, 39, 0 
65, 10, 184803, 40, 0 
65, 11, 185265, 194, 0 
65, 12, 184803, 40, 0 
65, 13, 185265, 194, 0 
65, 14, 185261, 193, 0 
65, 15, 185265, 194, 0 
65, 16, 184803, 40, 0 
65, 17, 184800, 39, 0 
65, 18, 184799, 39, 0 
65, 19, 184803, 40, 0 
65, 20, 184803, 40, 0 
65, 21, 185265, 194, 0 
65, 22, 185261, 193, 0 
65, 23, 185265, 194, 0 
65, 24, 184803, 40, 0 
65, 25, 184800, 39, 0 
65, 26, 184799, 39, 0 
65, 27, 184803, 40, 0 
65, 28, 184803, 40, 0 
65, 29, 185265, 194, 0 
65, 30, 185261, 193, 0 
65, 31, 185265, 194, 0 
65, 32, 184803, 40, 0 
65, 33, 184800, 39, 0 
65, 34, 184799, 39, 0 
65, 35, 184803, 40, 0 
65, 36, 184803, 40, 0 
65, 37, 185265, 194, 0 
65, 38, 185261, 193, 0 
65, 39, 185265, 194, 0 
65, 40, 184803, 40, 0 
65, 41, 184800, 39, 0 
65, 42, 184799, 39, 0 
65, 43, 184803, 40, 0 
65, 44, 184803, 40, 0 
65, 45, 185265, 194, 0 
65, 46, 185261, 193, 0 
65, 47, 185265, 194, 0 
65, 48, 184803, 40, 0 
65, 49, 184800, 39, 0 
66, 0, 472319, 116, 132 
66, 1, 189648, 50, 2 
66, 2, 185265, 194, 0 
66, 3, 185171, 163, 0 
66, 4, 185265, 194, 0 
66, 5, 185172, 163, 0 
66, 6, 185265, 194, 0 
66, 7, 185171, 163, 0 
66, 8, 185265, 194, 0 
66, 9, 184803, 40, 0 
66, 10, 184800, 39, 0 
66, 11, 184799, 39, 0 
66, 12, 185265, 194, 0 
66, 13, 185261, 193, 0 
66, 14, 185265, 194, 0 
66, 15, 184803, 40, 0 
66, 16, 185265, 194, 0 
66, 17, 185261, 193, 0 
66, 18, 185265, 194, 0 
66, 19, 184803, 40, 0 
66, 20, 185169, 162, 0 
66, 21, 184803, 40, 0 
66, 22, 185265, 194, 0 
66, 23, 185171, 163, 0 
66, 24, 185265, 194, 0 
66, 25, 184803, 40, 0 
66, 26, 184800, 39, 0 
66, 27, 184799, 39, 0 
66, 28, 185265, 194, 0 
66, 29, 185261, 193, 0 
66, 30, 185265, 194, 0 
66, 31, 184803, 40, 0 
66, 32, 185265, 194, 0 
66, 33, 185261, 193, 0 
66, 34, 185265, 194, 0 
66, 35, 184803, 40, 0 
66, 36, 185265, 194, 0 
66, 37, 185261, 193, 0 
66, 38, 185265, 194, 0 
66, 39, 184803, 40, 0 
66, 40, 185265, 194, 0 
66, 41, 185261, 193, 0 
66, 42, 185265, 194, 0 
66, 43, 184803, 40, 0 
66, 44, 185265, 194, 0 
66, 45, 185261, 193, 0 
66, 46, 185265, 194, 0 
66, 47, 184803, 40, 0 
66, 48, 185265, 194, 0 
66, 49, 185261, 193, 0 
67, 0, 472322, 117, 132 
67, 1, 192055, 50, 3 
67, 2, 185466, 261, 0 
67, 3, 184803, 40, 0 
67, 4, 185265, 194, 0 
67, 5, 185261, 193, 0 
67, 6, 185265, 194, 0 
67, 7, 184803, 40, 0 
67, 8, 185265, 194, 0 
67, 9, 185261, 193, 0 
67, 10, 185265, 194, 0 
67, 11, 184803, 40, 0 
67, 12, 185265, 194, 0 
67, 13, 185261, 193, 0 
67, 14, 185265, 194, 0 
67, 15, 184803, 40, 0 
67, 16, 185265, 194, 0 
67, 17, 185261, 193, 0 
67, 18, 185265, 194, 0 
67, 19, 184803, 40, 0 
67, 20, 185265, 194, 0 
67, 21, 185261, 193, 0 
67, 22, 185265, 194, 0 
67, 23, 184803, 40, 0 
67, 24, 185265, 194, 0 
67, 25, 185261, 193, 0 
67, 26, 185265, 194, 0 
67, 27, 184803, 40, 0 
67, 28, 185265, 194, 0 
67, 29, 185261, 193, 0 
67, 30, 185265, 194, 0 
67, 31, 184803, 40, 0 
67, 32, 185265, 194, 0 
67, 33, 185261, 193, 0 
67, 34, 185265, 194, 0 
67, 35, 184803, 40, 0 
67, 36, 185265, 194, 0 
67, 37, 185261, 193, 0 
67, 38, 185265, 194, 0 
67, 39, 184803, 40, 0 
67, 40, 185265, 194, 0 
67, 41, 185261, 193, 0 
67, 42, 185265, 194, 0 
67, 43, 184803, 40, 0 
67, 44, 185265, 194, 0 
67, 45, 185261, 193, 0 
67, 46, 185265, 194, 0 
67, 47, 184803, 40, 0 
67, 48, 185265, 194, 0 
67, 49, 185261, 193, 0 
68, 0, 472321, 116, 132 
68, 1, 190285, 262, 2 
68, 2, 185172, 163, 0 
68, 3, 184992, 103, 0 
68, 4, 184992, 103, 0 
68, 5, 184992, 103, 0 
68, 6, 184992, 103, 0 
68, 7, 184992, 103, 0 
68, 8, 184992, 103, 0 
68, 9, 184992, 103, 0 
68, 10, 184992, 103, 0 
68, 11, 184992, 103, 0 
68, 12, 184992, 103, 0 
68, 13, 184992, 103, 0 
68, 14, 184992, 103, 0 
68, 15, 184992, 103, 0 
68, 16, 184992, 103, 0 
68, 17, 184992, 103, 0 
