run, id, cycles, Branch direction mis, Branch target mis, Correct

82, 7, 77309, 313, 45, TRUE

82, 8, 74901, 313, 44, TRUE

82, 9, 74620, 313, 45, TRUE

82, 10, 74901, 313, 44, TRUE

82, 11, 77309, 313, 45, TRUE

82, 12, 74901, 313, 44, TRUE

82, 13, 74620, 313, 45, TRUE

82, 14, 74901, 313, 44, TRUE

82, 15, 77309, 313, 45, TRUE

82, 16, 74901, 313, 44, TRUE

82, 17, 74620, 313, 45, TRUE

82, 18, 74901, 313, 44, TRUE

82, 19, 77309, 313, 45, TRUE

83, 0, 388467, 329, 58, TRUE

83, 1, 74651, 318, 52, TRUE

83, 2, 74911, 315, 46, TRUE

83, 3, 77309, 313, 45, TRUE

83, 4, 74901, 313, 44, TRUE

83, 5, 74620, 313, 45, TRUE

83, 6, 74901, 313, 44, TRUE

83, 7, 77309, 313, 45, TRUE

83, 8, 74901, 313, 44, TRUE

83, 9, 74620, 313, 45, TRUE

83, 10, 74901, 313, 44, TRUE

83, 11, 77309, 313, 45, TRUE

83, 12, 74901, 313, 44, TRUE

83, 13, 74620, 313, 45, TRUE

83, 14, 74901, 313, 44, TRUE

83, 15, 77309, 313, 45, TRUE

83, 16, 74901, 313, 44, TRUE

83, 17, 74620, 313, 45, TRUE

83, 18, 74901, 313, 44, TRUE

83, 19, 77309, 313, 45, TRUE

84, 0, 388466, 329, 58, TRUE

84, 1, 74651, 318, 52, TRUE

84, 2, 74911, 315, 46, TRUE

84, 3, 77309, 313, 45, TRUE

84, 4, 74901, 313, 44, TRUE

84, 5, 74620, 313, 45, TRUE

84, 6, 74901, 313, 44, TRUE

84, 7, 77309, 313, 45, TRUE

84, 8, 74901, 313, 44, TRUE

84, 9, 74620, 313, 45, TRUE

84, 10, 74901, 313, 44, TRUE

84, 11, 77309, 313, 45, TRUE

84, 12, 74901, 313, 44, TRUE

84, 13, 74620, 313, 45, TRUE

84, 14, 74901, 313, 44, TRUE

84, 15, 77309, 313, 45, TRUE

84, 16, 74901, 313, 44, TRUE

84, 17, 74620, 313, 45, TRUE

84, 18, 74901, 313, 44, TRUE

84, 19, 77309, 313, 45, TRUE

85, 0, 388529, 327, 82, TRUE

85, 1, 74678, 319, 58, TRUE

85, 2, 74932, 315, 54, TRUE

85, 3, 77351, 313, 61, TRUE

85, 4, 74922, 313, 53, TRUE

85, 5, 74662, 313, 61, TRUE

85, 6, 74922, 313, 53, TRUE

85, 7, 77351, 313, 61, TRUE

85, 8, 74922, 313, 53, TRUE

85, 9, 74662, 313, 61, TRUE

85, 10, 74922, 313, 53, TRUE

85, 11, 77351, 313, 61, TRUE

85, 12, 74922, 313, 53, TRUE

85, 13, 74662, 313, 61, TRUE

85, 14, 74922, 313, 53, TRUE

85, 15, 77351, 313, 61, TRUE

85, 16, 74922, 313, 53, TRUE

85, 17, 74662, 313, 61, TRUE

85, 18, 74922, 313, 53, TRUE

85, 19, 77351, 313, 61, TRUE

86, 0, 388457, 329, 55, TRUE

86, 1, 74651, 318, 52, TRUE

86, 2, 74911, 315, 46, TRUE

86, 3, 77309, 313, 45, TRUE

86, 4, 74901, 313, 44, TRUE

86, 5, 74620, 313, 45, TRUE

86, 6, 74901, 313, 44, TRUE

86, 7, 77309, 313, 45, TRUE

86, 8, 74901, 313, 44, TRUE

86, 9, 74620, 313, 45, TRUE

86, 10, 74901, 313, 44, TRUE

86, 11, 77309, 313, 45, TRUE

86, 12, 74901, 313, 44, TRUE

86, 13, 74620, 313, 45, TRUE

86, 14, 74901, 313, 44, TRUE

86, 15, 77309, 313, 45, TRUE

86, 16, 74901, 313, 44, TRUE

86, 17, 74620, 313, 45, TRUE

86, 18, 74901, 313, 44, TRUE

86, 19, 77309, 313, 45, TRUE

87, 0, 388523, 326, 81, TRUE

87, 1, 74678, 319, 58, TRUE

87, 2, 74932, 315, 54, TRUE

87, 3, 77351, 313, 61, TRUE

87, 4, 74922, 313, 53, TRUE

87, 5, 74662, 313, 61, TRUE

87, 6, 74922, 313, 53, TRUE

87, 7, 77351, 313, 61, TRUE

87, 8, 74922, 313, 53, TRUE

87, 9, 74662, 313, 61, TRUE

87, 10, 74922, 313, 53, TRUE

87, 11, 77351, 313, 61, TRUE

87, 12, 74922, 313, 53, TRUE

87, 13, 74662, 313, 61, TRUE

87, 14, 74922, 313, 53, TRUE

87, 15, 77351, 313, 61, TRUE

87, 16, 74922, 313, 53, TRUE

87, 17, 74662, 313, 61, TRUE

87, 18, 74922, 313, 53, TRUE

87, 19, 77351, 313, 61, TRUE

88, 0, 388454, 328, 55, TRUE

88, 1, 74651, 318, 52, TRUE

88, 2, 74911, 315, 46, TRUE

88, 3, 77309, 313, 45, TRUE

88, 4, 74901, 313, 44, TRUE

88, 5, 74620, 313, 45, TRUE

88, 6, 74901, 313, 44, TRUE

88, 7, 77309, 313, 45, TRUE

88, 8, 74901, 313, 44, TRUE

88, 9, 74620, 313, 45, TRUE

88, 10, 74901, 313, 44, TRUE

88, 11, 77309, 313, 45, TRUE

88, 12, 74901, 313, 44, TRUE

88, 13, 74620, 313, 45, TRUE

88, 14, 74901, 313, 44, TRUE

88, 15, 77309, 313, 45, TRUE

88, 16, 74901, 313, 44, TRUE

88, 17, 74620, 313, 45, TRUE

88, 18, 74901, 313, 44, TRUE

88, 19, 77309, 313, 45, TRUE

89, 0, 388457, 329, 55, TRUE

89, 1, 74651, 318, 52, TRUE

89, 2, 74911, 315, 46, TRUE

89, 3, 77309, 313, 45, TRUE

89, 4, 74901, 313, 44, TRUE

89, 5, 74620, 313, 45, TRUE

89, 6, 74901, 313, 44, TRUE

89, 7, 77309, 313, 45, TRUE

89, 8, 74901, 313, 44, TRUE

89, 9, 74620, 313, 45, TRUE

89, 10, 74901, 313, 44, TRUE

89, 11, 77309, 313, 45, TRUE

89, 12, 74901, 313, 44, TRUE

89, 13, 74620, 313, 45, TRUE

89, 14, 74901, 313, 44, TRUE

89, 15, 77309, 313, 45, TRUE

89, 16, 74901, 313, 44, TRUE

89, 17, 74620, 313, 45, TRUE

89, 18, 74901, 313, 44, TRUE

89, 19, 77309, 313, 45, TRUE

90, 0, 388522, 325, 81, TRUE

90, 1, 74678, 319, 58, TRUE

90, 2, 74932, 315, 54, TRUE

90, 3, 77351, 313, 61, TRUE

90, 4, 74922, 313, 53, TRUE

90, 5, 74662, 313, 61, TRUE

90, 6, 74922, 313, 53, TRUE

90, 7, 77351, 313, 61, TRUE

90, 8, 74922, 313, 53, TRUE

90, 9, 74662, 313, 61, TRUE

90, 10, 74922, 313, 53, TRUE

90, 11, 77351, 313, 61, TRUE

90, 12, 74922, 313, 53, TRUE

90, 13, 74662, 313, 61, TRUE

90, 14, 74922, 313, 53, TRUE

90, 15, 77351, 313, 61, TRUE

90, 16, 74922, 313, 53, TRUE

90, 17, 74662, 313, 61, TRUE

90, 18, 74922, 313, 53, TRUE

90, 19, 77351, 313, 61, TRUE

91, 0, 388469, 330, 58, TRUE

91, 1, 74657, 320, 52, TRUE

91, 2, 74911, 315, 46, TRUE

91, 3, 77309, 313, 45, TRUE

91, 4, 74901, 313, 44, TRUE

91, 5, 74620, 313, 45, TRUE

91, 6, 74901, 313, 44, TRUE

91, 7, 77309, 313, 45, TRUE

91, 8, 74901, 313, 44, TRUE

91, 9, 74620, 313, 45, TRUE

91, 10, 74901, 313, 44, TRUE

91, 11, 77309, 313, 45, TRUE

91, 12, 74901, 313, 44, TRUE

91, 13, 74620, 313, 45, TRUE

91, 14, 74901, 313, 44, TRUE

91, 15, 77309, 313, 45, TRUE

91, 16, 74901, 313, 44, TRUE

91, 17, 74620, 313, 45, TRUE

91, 18, 74901, 313, 44, TRUE

91, 19, 77309, 313, 45, TRUE

92, 0, 388533, 330, 82, TRUE

92, 1, 74746, 318, 80, TRUE

92, 2, 74920, 315, 48, TRUE

92, 3, 77280, 313, 35, TRUE

92, 4, 74970, 313, 67, TRUE

92, 5, 74588, 313, 34, TRUE

92, 6, 74970, 313, 67, TRUE

92, 7, 77277, 313, 34, TRUE

92, 8, 74970, 313, 67, TRUE

92, 9, 74588, 313, 34, TRUE

92, 10, 74970, 313, 67, TRUE

92, 11, 77277, 313, 34, TRUE

92, 12, 74970, 313, 67, TRUE

92, 13, 74588, 313, 34, TRUE

92, 14, 74970, 313, 67, TRUE

92, 15, 77277, 313, 34, TRUE

92, 16, 74970, 313, 67, TRUE

92, 17, 74588, 313, 34, TRUE

92, 18, 74970, 313, 67, TRUE

92, 19, 77277, 313, 34, TRUE

93, 0, 388469, 330, 58, TRUE

93, 1, 74651, 318, 52, TRUE

93, 2, 74911, 315, 46, TRUE

93, 3, 77309, 313, 45, TRUE

93, 4, 74901, 313, 44, TRUE

93, 5, 74620, 313, 45, TRUE

93, 6, 74901, 313, 44, TRUE

93, 7, 77309, 313, 45, TRUE

93, 8, 74901, 313, 44, TRUE

93, 9, 74620, 313, 45, TRUE

93, 10, 74901, 313, 44, TRUE

93, 11, 77309, 313, 45, TRUE

93, 12, 74901, 313, 44, TRUE

93, 13, 74620, 313, 45, TRUE

93, 14, 74901, 313, 44, TRUE

93, 15, 77309, 313, 45, TRUE

93, 16, 74901, 313, 44, TRUE

93, 17, 74620, 313, 45, TRUE

93, 18, 74901, 313, 44, TRUE

93, 19, 77309, 313, 45, TRUE

94, 0, 388533, 330, 82, TRUE

94, 1, 74746, 318, 80, TRUE

94, 2, 74920, 315, 48, TRUE

94, 3, 77280, 313, 35, TRUE

94, 4, 74970, 313, 67, TRUE

94, 5, 74588, 313, 34, TRUE

94, 6, 74970, 313, 67, TRUE

94, 7, 77277, 313, 34, TRUE

94, 8, 74970, 313, 67, TRUE

94, 9, 74588, 313, 34, TRUE

94, 10, 74970, 313, 67, TRUE

94, 11, 77277, 313, 34, TRUE

94, 12, 74970, 313, 67, TRUE

94, 13, 74588, 313, 34, TRUE

94, 14, 74970, 313, 67, TRUE

94, 15, 77277, 313, 34, TRUE

94, 16, 74970, 313, 67, TRUE

94, 17, 74588, 313, 34, TRUE

94, 18, 74970, 313, 67, TRUE

94, 19, 77277, 313, 34, TRUE

95, 0, 388455, 327, 55, TRUE

95, 1, 74667, 321, 54, TRUE

95, 2, 75005, 313, 77, TRUE

95, 3, 77295, 315, 37, TRUE

95, 4, 74872, 313, 34, TRUE

95, 5, 74588, 313, 34, TRUE

95, 6, 74869, 313, 33, TRUE

95, 7, 77277, 313, 34, TRUE

95, 8, 74869, 313, 33, TRUE

95, 9, 74588, 313, 34, TRUE

95, 10, 74869, 313, 33, TRUE

95, 11, 77277, 313, 34, TRUE

95, 12, 74869, 313, 33, TRUE

95, 13, 74588, 313, 34, TRUE

95, 14, 74869, 313, 33, TRUE

95, 15, 77277, 313, 34, TRUE

95, 16, 74869, 313, 33, TRUE

95, 17, 74588, 313, 34, TRUE

95, 18, 74869, 313, 33, TRUE

95, 19, 77277, 313, 34, TRUE

96, 0, 388457, 329, 55, TRUE

96, 1, 74651, 318, 52, TRUE

96, 2, 74911, 315, 46, TRUE

96, 3, 77309, 313, 45, TRUE

96, 4, 74901, 313, 44, TRUE

96, 5, 74620, 313, 45, TRUE

96, 6, 74901, 313, 44, TRUE

96, 7, 77309, 313, 45, TRUE

96, 8, 74901, 313, 44, TRUE

96, 9, 74620, 313, 45, TRUE

96, 10, 74901, 313, 44, TRUE

96, 11, 77309, 313, 45, TRUE

96, 12, 74901, 313, 44, TRUE

96, 13, 74620, 313, 45, TRUE

96, 14, 74901, 313, 44, TRUE

96, 15, 77309, 313, 45, TRUE

96, 16, 74901, 313, 44, TRUE

96, 17, 74620, 313, 45, TRUE

96, 18, 74901, 313, 44, TRUE

96, 19, 77309, 313, 45, TRUE

97, 0, 388469, 330, 58, TRUE

97, 1, 74651, 318, 52, TRUE

97, 2, 74911, 315, 46, TRUE

97, 3, 77309, 313, 45, TRUE

97, 4, 74901, 313, 44, TRUE

97, 5, 74620, 313, 45, TRUE

97, 6, 74901, 313, 44, TRUE

97, 7, 77309, 313, 45, TRUE

97, 8, 74901, 313, 44, TRUE

97, 9, 74620, 313, 45, TRUE

97, 10, 74901, 313, 44, TRUE

97, 11, 77309, 313, 45, TRUE

97, 12, 74901, 313, 44, TRUE

97, 13, 74620, 313, 45, TRUE

97, 14, 74901, 313, 44, TRUE

97, 15, 77309, 313, 45, TRUE

97, 16, 74901, 313, 44, TRUE

97, 17, 74620, 313, 45, TRUE

97, 18, 74901, 313, 44, TRUE

97, 19, 77309, 313, 45, TRUE

98, 0, 388464, 328, 58, TRUE

98, 1, 74651, 318, 52, TRUE

98, 2, 74911, 315, 46, TRUE

98, 3, 77309, 313, 45, TRUE

98, 4, 74901, 313, 44, TRUE

98, 5, 74620, 313, 45, TRUE

98, 6, 74901, 313, 44, TRUE

98, 7, 77309, 313, 45, TRUE

98, 8, 74901, 313, 44, TRUE

98, 9, 74620, 313, 45, TRUE

98, 10, 74901, 313, 44, TRUE

98, 11, 77309, 313, 45, TRUE

98, 12, 74901, 313, 44, TRUE

98, 13, 74620, 313, 45, TRUE

98, 14, 74901, 313, 44, TRUE

98, 15, 77309, 313, 45, TRUE

98, 16, 74901, 313, 44, TRUE

98, 17, 74620, 313, 45, TRUE

98, 18, 74901, 313, 44, TRUE

98, 19, 77309, 313, 45, TRUE

99, 0, 388469, 330, 58, TRUE

99, 1, 74651, 318, 52, TRUE

99, 2, 74911, 315, 46, TRUE

99, 3, 77309, 313, 45, TRUE

99, 4, 74901, 313, 44, TRUE

99, 5, 74620, 313, 45, TRUE

99, 6, 74901, 313, 44, TRUE

99, 7, 77309, 313, 45, TRUE

99, 8, 74901, 313, 44, TRUE

99, 9, 74620, 313, 45, TRUE

99, 10, 74901, 313, 44, TRUE

99, 11, 77309, 313, 45, TRUE

99, 12, 74901, 313, 44, TRUE

99, 13, 74620, 313, 45, TRUE

99, 14, 74901, 313, 44, TRUE

99, 15, 77309, 313, 45, TRUE

99, 16, 74901, 313, 44, TRUE

99, 17, 74620, 313, 45, TRUE

99, 18, 74901, 313, 44, TRUE

99, 19, 77309, 313, 45, TRUE

100, 0, 388527, 325, 82, TRUE

100, 1, 74683, 321, 58, TRUE

100, 2, 74922, 313, 53, TRUE

100, 3, 77351, 313, 61, TRUE

100, 4, 74922, 313, 53, TRUE

100, 5, 74662, 313, 61, TRUE

100, 6, 74922, 313, 53, TRUE

100, 7, 77351, 313, 61, TRUE

100, 8, 74922, 313, 53, TRUE

100, 9, 74662, 313, 61, TRUE

100, 10, 74922, 313, 53, TRUE

100, 11, 77351, 313, 61, TRUE

100, 12, 74922, 313, 53, TRUE

100, 13, 74662, 313, 61, TRUE

100, 14, 74922, 313, 53, TRUE

100, 15, 77351, 313, 61, TRUE

100, 16, 74922, 313, 53, TRUE

100, 17, 74662, 313, 61, TRUE

100, 18, 74922, 313, 53, TRUE

100, 19, 77351, 313, 61, TRUE

101, 0, 388457, 329, 55, TRUE

101, 1, 74651, 318, 52, TRUE

101, 2, 74911, 315, 46, TRUE

101, 3, 77309, 313, 45, TRUE

101, 4, 74901, 313, 44, TRUE

101, 5, 74620, 313, 45, TRUE

101, 6, 74901, 313, 44, TRUE

101, 7, 77309, 313, 45, TRUE

101, 8, 74901, 313, 44, TRUE

101, 9, 74620, 313, 45, TRUE

101, 10, 74901, 313, 44, TRUE

101, 11, 77309, 313, 45, TRUE

101, 12, 74901, 313, 44, TRUE

101, 13, 74620, 313, 45, TRUE

101, 14, 74901, 313, 44, TRUE

101, 15, 77309, 313, 45, TRUE

101, 16, 74901, 313, 44, TRUE

101, 17, 74620, 313, 45, TRUE

101, 18, 74901, 313, 44, TRUE

101, 19, 77309, 313, 45, TRUE

102, 0, 388466, 329, 58, TRUE

102, 1, 74651, 318, 52, TRUE

102, 2, 74911, 315, 46, TRUE

102, 3, 77309, 313, 45, TRUE

102, 4, 74901, 313, 44, TRUE

102, 5, 74620, 313, 45, TRUE

102, 6, 74901, 313, 44, TRUE

102, 7, 77309, 313, 45, TRUE

102, 8, 74901, 313, 44, TRUE

102, 9, 74620, 313, 45, TRUE

102, 10, 74901, 313, 44, TRUE

102, 11, 77309, 313, 45, TRUE

102, 12, 74901, 313, 44, TRUE

102, 13, 74620, 313, 45, TRUE

102, 14, 74901, 313, 44, TRUE

102, 15, 77309, 313, 45, TRUE

102, 16, 74901, 313, 44, TRUE

102, 17, 74620, 313, 45, TRUE

102, 18, 74901, 313, 44, TRUE

102, 19, 77309, 313, 45, TRUE

103, 0, 388466, 329, 58, TRUE

103, 1, 74651, 318, 52, TRUE

103, 2, 74911, 315, 46, TRUE

103, 3, 77309, 313, 45, TRUE

103, 4, 74901, 313, 44, TRUE

103, 5, 74620, 313, 45, TRUE

103, 6, 74901, 313, 44, TRUE

103, 7, 77309, 313, 45, TRUE

103, 8, 74901, 313, 44, TRUE

103, 9, 74620, 313, 45, TRUE

103, 10, 74901, 313, 44, TRUE

103, 11, 77309, 313, 45, TRUE

103, 12, 74901, 313, 44, TRUE

103, 13, 74620, 313, 45, TRUE

103, 14, 74901, 313, 44, TRUE

103, 15, 77309, 313, 45, TRUE

103, 16, 74901, 313, 44, TRUE

103, 17, 74620, 313, 45, TRUE

103, 18, 74901, 313, 44, TRUE

103, 19, 77309, 313, 45, TRUE

104, 0, 388533, 330, 82, TRUE

104, 1, 74754, 320, 81, TRUE

104, 2, 75016, 313, 84, TRUE

104, 3, 77402, 313, 77, TRUE

104, 4, 75001, 313, 80, TRUE

104, 5, 74707, 313, 75, TRUE

104, 6, 74985, 313, 74, TRUE

104, 7, 77409, 313, 80, TRUE

104, 8, 74994, 313, 78, TRUE

104, 9, 74707, 313, 75, TRUE

104, 10, 74985, 313, 74, TRUE

104, 11, 77409, 313, 80, TRUE

104, 12, 74994, 313, 78, TRUE

104, 13, 74707, 313, 75, TRUE

104, 14, 74985, 313, 74, TRUE

104, 15, 77409, 313, 80, TRUE

104, 16, 74994, 313, 78, TRUE

104, 17, 74707, 313, 75, TRUE

104, 18, 74985, 313, 74, TRUE

104, 19, 77409, 313, 80, TRUE

105, 0, 388466, 329, 58, TRUE

105, 1, 74651, 318, 52, TRUE

105, 2, 74911, 315, 46, TRUE

105, 3, 77309, 313, 45, TRUE

105, 4, 74901, 313, 44, TRUE

105, 5, 74620, 313, 45, TRUE

105, 6, 74901, 313, 44, TRUE

105, 7, 77309, 313, 45, TRUE

105, 8, 74901, 313, 44, TRUE

105, 9, 74620, 313, 45, TRUE

105, 10, 74901, 313, 44, TRUE

105, 11, 77309, 313, 45, TRUE

105, 12, 74901, 313, 44, TRUE

105, 13, 74620, 313, 45, TRUE

105, 14, 74901, 313, 44, TRUE

105, 15, 77309, 313, 45, TRUE

105, 16, 74901, 313, 44, TRUE

105, 17, 74620, 313, 45, TRUE

105, 18, 74901, 313, 44, TRUE

105, 19, 77309, 313, 45, TRUE

106, 0, 388527, 328, 82, TRUE

106, 1, 74750, 318, 81, TRUE

106, 2, 74920, 315, 48, TRUE

106, 3, 77280, 313, 35, TRUE

106, 4, 74970, 313, 67, TRUE

106, 5, 74588, 313, 34, TRUE

106, 6, 74970, 313, 67, TRUE

106, 7, 77277, 313, 34, TRUE

106, 8, 74970, 313, 67, TRUE

106, 9, 74588, 313, 34, TRUE

106, 10, 74970, 313, 67, TRUE

106, 11, 77277, 313, 34, TRUE

106, 12, 74970, 313, 67, TRUE

106, 13, 74588, 313, 34, TRUE

106, 14, 74970, 313, 67, TRUE

106, 15, 77277, 313, 34, TRUE

106, 16, 74970, 313, 67, TRUE

106, 17, 74588, 313, 34, TRUE

106, 18, 74970, 313, 67, TRUE

106, 19, 77277, 313, 34, TRUE

107, 0, 388467, 329, 58, TRUE

107, 1, 74651, 318, 52, TRUE

107, 2, 74911, 315, 46, TRUE

107, 3, 77309, 313, 45, TRUE

107, 4, 74901, 313, 44, TRUE

107, 5, 74620, 313, 45, TRUE

107, 6, 74901, 313, 44, TRUE

107, 7, 77309, 313, 45, TRUE

107, 8, 74901, 313, 44, TRUE

107, 9, 74620, 313, 45, TRUE

107, 10, 74901, 313, 44, TRUE

107, 11, 77309, 313, 45, TRUE

107, 12, 74901, 313, 44, TRUE

107, 13, 74620, 313, 45, TRUE

107, 14, 74901, 313, 44, TRUE

107, 15, 77309, 313, 45, TRUE

107, 16, 74901, 313, 44, TRUE

107, 17, 74620, 313, 45, TRUE

107, 18, 74901, 313, 44, TRUE

107, 19, 77309, 313, 45, TRUE

108, 0, 388469, 330, 58, TRUE

108, 1, 74651, 318, 52, TRUE

108, 2, 74911, 315, 46, TRUE

108, 3, 77309, 313, 45, TRUE

108, 4, 74901, 313, 44, TRUE

108, 5, 74620, 313, 45, TRUE

108, 6, 74901, 313, 44, TRUE

108, 7, 77309, 313, 45, TRUE

108, 8, 74901, 313, 44, TRUE

108, 9, 74620, 313, 45, TRUE

108, 10, 74901, 313, 44, TRUE

108, 11, 77309, 313, 45, TRUE

108, 12, 74901, 313, 44, TRUE

108, 13, 74620, 313, 45, TRUE

108, 14, 74901, 313, 44, TRUE

108, 15, 77309, 313, 45, TRUE

108, 16, 74901, 313, 44, TRUE

108, 17, 74620, 313, 45, TRUE

108, 18, 74901, 313, 44, TRUE

108, 19, 77309, 313, 45, TRUE

109, 0, 388533, 330, 82, TRUE

109, 1, 74746, 318, 80, TRUE

109, 2, 74920, 315, 48, TRUE

109, 3, 77280, 313, 35, TRUE

109, 4, 74970, 313, 67, TRUE

109, 5, 74588, 313, 34, TRUE

109, 6, 74970, 313, 67, TRUE

109, 7, 77277, 313, 34, TRUE

109, 8, 74970, 313, 67, TRUE

109, 9, 74588, 313, 34, TRUE

109, 10, 74970, 313, 67, TRUE

109, 11, 77277, 313, 34, TRUE

109, 12, 74970, 313, 67, TRUE

109, 13, 74588, 313, 34, TRUE

109, 14, 74970, 313, 67, TRUE

109, 15, 77277, 313, 34, TRUE

109, 16, 74970, 313, 67, TRUE

109, 17, 74588, 313, 34, TRUE

109, 18, 74970, 313, 67, TRUE

109, 19, 77277, 313, 34, TRUE

110, 0, 388467, 329, 58, TRUE

110, 1, 74651, 318, 52, TRUE

110, 2, 74911, 315, 46, TRUE

110, 3, 77309, 313, 45, TRUE

110, 4, 74901, 313, 44, TRUE

110, 5, 74620, 313, 45, TRUE

110, 6, 74901, 313, 44, TRUE

110, 7, 77309, 313, 45, TRUE

110, 8, 74901, 313, 44, TRUE

110, 9, 74620, 313, 45, TRUE

110, 10, 74901, 313, 44, TRUE

110, 11, 77309, 313, 45, TRUE

110, 12, 74901, 313, 44, TRUE

110, 13, 74620, 313, 45, TRUE

110, 14, 74901, 313, 44, TRUE

110, 15, 77309, 313, 45, TRUE

110, 16, 74901, 313, 44, TRUE

110, 17, 74620, 313, 45, TRUE

110, 18, 74901, 313, 44, TRUE

110, 19, 77309, 313, 45, TRUE

111, 0, 388466, 329, 58, TRUE

111, 1, 74651, 318, 52, TRUE

111, 2, 74911, 315, 46, TRUE

111, 3, 77309, 313, 45, TRUE

111, 4, 74901, 313, 44, TRUE

111, 5, 74620, 313, 45, TRUE

111, 6, 74901, 313, 44, TRUE

111, 7, 77309, 313, 45, TRUE

111, 8, 74901, 313, 44, TRUE

111, 9, 74620, 313, 45, TRUE

111, 10, 74901, 313, 44, TRUE

111, 11, 77309, 313, 45, TRUE

111, 12, 74901, 313, 44, TRUE

111, 13, 74620, 313, 45, TRUE

111, 14, 74901, 313, 44, TRUE

111, 15, 77309, 313, 45, TRUE

111, 16, 74901, 313, 44, TRUE

111, 17, 74620, 313, 45, TRUE

111, 18, 74901, 313, 44, TRUE

111, 19, 77309, 313, 45, TRUE

112, 0, 388530, 329, 82, TRUE

112, 1, 74750, 318, 81, TRUE

112, 2, 74920, 315, 48, TRUE

112, 3, 77280, 313, 35, TRUE

112, 4, 74970, 313, 67, TRUE

112, 5, 74588, 313, 34, TRUE

112, 6, 74970, 313, 67, TRUE

112, 7, 77277, 313, 34, TRUE

112, 8, 74970, 313, 67, TRUE

112, 9, 74588, 313, 34, TRUE

112, 10, 74970, 313, 67, TRUE

112, 11, 77277, 313, 34, TRUE

112, 12, 74970, 313, 67, TRUE

112, 13, 74588, 313, 34, TRUE

112, 14, 74970, 313, 67, TRUE

112, 15, 77277, 313, 34, TRUE

112, 16, 74970, 313, 67, TRUE

112, 17, 74588, 313, 34, TRUE

112, 18, 74970, 313, 67, TRUE

112, 19, 77277, 313, 34, TRUE

113, 0, 388466, 329, 58, TRUE

113, 1, 74651, 318, 52, TRUE

113, 2, 74911, 315, 46, TRUE

113, 3, 77309, 313, 45, TRUE

113, 4, 74901, 313, 44, TRUE

113, 5, 74620, 313, 45, TRUE

113, 6, 74901, 313, 44, TRUE

113, 7, 77309, 313, 45, TRUE

113, 8, 74901, 313, 44, TRUE

113, 9, 74620, 313, 45, TRUE

113, 10, 74901, 313, 44, TRUE

113, 11, 77309, 313, 45, TRUE

113, 12, 74901, 313, 44, TRUE

113, 13, 74620, 313, 45, TRUE

113, 14, 74901, 313, 44, TRUE

113, 15, 77309, 313, 45, TRUE

113, 16, 74901, 313, 44, TRUE

113, 17, 74620, 313, 45, TRUE

113, 18, 74901, 313, 44, TRUE

113, 19, 77309, 313, 45, TRUE

114, 0, 388573, 330, 95, TRUE

114, 1, 74749, 318, 82, TRUE

114, 2, 75016, 313, 85, TRUE

114, 3, 77424, 313, 84, TRUE

114, 4, 74999, 313, 79, TRUE

114, 5, 74735, 313, 84, TRUE

114, 6, 74999, 313, 79, TRUE

114, 7, 77424, 313, 84, TRUE

114, 8, 74999, 313, 79, TRUE

114, 9, 74735, 313, 84, TRUE

114, 10, 74999, 313, 79, TRUE

114, 11, 77424, 313, 84, TRUE

114, 12, 74999, 313, 79, TRUE

114, 13, 74735, 313, 84, TRUE

114, 14, 74999, 313, 79, TRUE

114, 15, 77424, 313, 84, TRUE

114, 16, 74999, 313, 79, TRUE

114, 17, 74735, 313, 84, TRUE

114, 18, 74999, 313, 79, TRUE

114, 19, 77424, 313, 84, TRUE

115, 0, 388469, 330, 58, TRUE

115, 1, 74651, 318, 52, TRUE

115, 2, 74911, 315, 46, TRUE

115, 3, 77309, 313, 45, TRUE

115, 4, 74901, 313, 44, TRUE

115, 5, 74620, 313, 45, TRUE

115, 6, 74901, 313, 44, TRUE

115, 7, 77309, 313, 45, TRUE

115, 8, 74901, 313, 44, TRUE

115, 9, 74620, 313, 45, TRUE

115, 10, 74901, 313, 44, TRUE

115, 11, 77309, 313, 45, TRUE

