run, id, cycles, Branch direction mis, Load-use interlock, Correct

232, 13, 92593, 619, 659, TRUE

232, 14, 92606, 621, 659, TRUE

232, 15, 92592, 619, 660, TRUE

232, 16, 92593, 621, 658, TRUE

232, 17, 92593, 619, 659, TRUE

232, 18, 92606, 621, 659, TRUE

232, 19, 92592, 619, 660, TRUE

233, 0, 311321, 650, 647, TRUE

233, 1, 95016, 627, 664, TRUE

233, 2, 92622, 627, 663, TRUE

233, 3, 92602, 623, 661, TRUE

233, 4, 92598, 621, 659, TRUE

233, 5, 92601, 619, 659, TRUE

233, 6, 92592, 619, 660, TRUE

233, 7, 92593, 621, 658, TRUE

233, 8, 92593, 619, 659, TRUE

233, 9, 92606, 621, 659, TRUE

233, 10, 92592, 619, 660, TRUE

233, 11, 92593, 621, 658, TRUE

233, 12, 92593, 619, 659, TRUE

233, 13, 92606, 621, 659, TRUE

233, 14, 92592, 619, 660, TRUE

233, 15, 92593, 621, 658, TRUE

233, 16, 92593, 619, 659, TRUE

233, 17, 92606, 621, 659, TRUE

233, 18, 92592, 619, 660, TRUE

233, 19, 92593, 621, 658, TRUE

234, 0, 311336, 652, 654, TRUE

234, 1, 97437, 629, 669, TRUE

234, 2, 92612, 623, 668, TRUE

234, 3, 92606, 623, 665, TRUE

234, 4, 92593, 620, 664, TRUE

234, 5, 92604, 620, 665, TRUE

234, 6, 92602, 620, 664, TRUE

234, 7, 92604, 620, 665, TRUE

234, 8, 92602, 620, 664, TRUE

234, 9, 92604, 620, 665, TRUE

234, 10, 92602, 620, 664, TRUE

234, 11, 92604, 620, 665, TRUE

234, 12, 92602, 620, 664, TRUE

234, 13, 92604, 620, 665, TRUE

234, 14, 92602, 620, 664, TRUE

234, 15, 92604, 620, 665, TRUE

234, 16, 92602, 620, 664, TRUE

234, 17, 92604, 620, 665, TRUE

234, 18, 92602, 620, 664, TRUE

234, 19, 92604, 620, 665, TRUE

235, 0, 311332, 647, 647, TRUE

235, 1, 95014, 628, 664, TRUE

235, 2, 92613, 625, 661, TRUE

235, 3, 92604, 623, 660, TRUE

235, 4, 92592, 621, 658, TRUE

235, 5, 92594, 619, 659, TRUE

235, 6, 92607, 621, 659, TRUE

235, 7, 92590, 619, 659, TRUE

235, 8, 92607, 621, 659, TRUE

235, 9, 92590, 619, 659, TRUE

235, 10, 92607, 621, 659, TRUE

235, 11, 92590, 619, 659, TRUE

235, 12, 92607, 621, 659, TRUE

235, 13, 92590, 619, 659, TRUE

235, 14, 92607, 621, 659, TRUE

235, 15, 92590, 619, 659, TRUE

235, 16, 92607, 621, 659, TRUE

235, 17, 92590, 619, 659, TRUE

235, 18, 92607, 621, 659, TRUE

235, 19, 92590, 619, 659, TRUE

236, 0, 311342, 653, 656, TRUE

236, 1, 97437, 629, 669, TRUE

236, 2, 92612, 623, 668, TRUE

236, 3, 92606, 623, 665, TRUE

236, 4, 92593, 620, 664, TRUE

236, 5, 92604, 620, 665, TRUE

236, 6, 92602, 620, 664, TRUE

236, 7, 92604, 620, 665, TRUE

236, 8, 92602, 620, 664, TRUE

236, 9, 92604, 620, 665, TRUE

236, 10, 92602, 620, 664, TRUE

236, 11, 92604, 620, 665, TRUE

236, 12, 92602, 620, 664, TRUE

236, 13, 92604, 620, 665, TRUE

236, 14, 92602, 620, 664, TRUE

236, 15, 92604, 620, 665, TRUE

236, 16, 92602, 620, 664, TRUE

236, 17, 92604, 620, 665, TRUE

236, 18, 92602, 620, 664, TRUE

236, 19, 92604, 620, 665, TRUE

237, 0, 311326, 648, 648, TRUE

237, 1, 95015, 627, 664, TRUE

237, 2, 92616, 625, 662, TRUE

237, 3, 92601, 623, 660, TRUE

237, 4, 92598, 621, 659, TRUE

237, 5, 92593, 619, 660, TRUE

237, 6, 92598, 621, 659, TRUE

237, 7, 92586, 619, 659, TRUE

237, 8, 92599, 621, 659, TRUE

237, 9, 92593, 619, 660, TRUE

237, 10, 92598, 621, 659, TRUE

237, 11, 92586, 619, 659, TRUE

237, 12, 92599, 621, 659, TRUE

237, 13, 92593, 619, 660, TRUE

237, 14, 92598, 621, 659, TRUE

237, 15, 92586, 619, 659, TRUE

237, 16, 92599, 621, 659, TRUE

237, 17, 92593, 619, 660, TRUE

237, 18, 92598, 621, 659, TRUE

237, 19, 92586, 619, 659, TRUE

238, 0, 311331, 650, 649, TRUE

238, 1, 97437, 630, 664, TRUE

238, 2, 92612, 623, 663, TRUE

238, 3, 92606, 624, 660, TRUE

238, 4, 92590, 620, 659, TRUE

238, 5, 92604, 620, 660, TRUE

238, 6, 92599, 620, 659, TRUE

238, 7, 92604, 620, 660, TRUE

238, 8, 92599, 620, 659, TRUE

238, 9, 92604, 620, 660, TRUE

238, 10, 92599, 620, 659, TRUE

238, 11, 92604, 620, 660, TRUE

238, 12, 92599, 620, 659, TRUE

238, 13, 92604, 620, 660, TRUE

238, 14, 92599, 620, 659, TRUE

238, 15, 92604, 620, 660, TRUE

238, 16, 92599, 620, 659, TRUE

238, 17, 92604, 620, 660, TRUE

238, 18, 92599, 620, 659, TRUE

238, 19, 92604, 620, 660, TRUE

239, 0, 311327, 651, 649, TRUE

239, 1, 95035, 631, 664, TRUE

239, 2, 92612, 623, 663, TRUE

239, 3, 92603, 623, 660, TRUE

239, 4, 92590, 620, 659, TRUE

239, 5, 92604, 620, 660, TRUE

239, 6, 92599, 620, 659, TRUE

239, 7, 92604, 620, 660, TRUE

239, 8, 92599, 620, 659, TRUE

239, 9, 92604, 620, 660, TRUE

239, 10, 92599, 620, 659, TRUE

239, 11, 92604, 620, 660, TRUE

239, 12, 92599, 620, 659, TRUE

239, 13, 92604, 620, 660, TRUE

239, 14, 92599, 620, 659, TRUE

239, 15, 92604, 620, 660, TRUE

239, 16, 92599, 620, 659, TRUE

239, 17, 92604, 620, 660, TRUE

239, 18, 92599, 620, 659, TRUE

239, 19, 92604, 620, 660, TRUE

240, 0, 311326, 649, 647, TRUE

240, 1, 97423, 627, 664, TRUE

240, 2, 92622, 627, 663, TRUE

240, 3, 92602, 623, 661, TRUE

240, 4, 92598, 621, 659, TRUE

240, 5, 92601, 619, 659, TRUE

240, 6, 92592, 619, 660, TRUE

240, 7, 92593, 621, 658, TRUE

240, 8, 92593, 619, 659, TRUE

240, 9, 92606, 621, 659, TRUE

240, 10, 92592, 619, 660, TRUE

240, 11, 92593, 621, 658, TRUE

240, 12, 92593, 619, 659, TRUE

240, 13, 92606, 621, 659, TRUE

240, 14, 92592, 619, 660, TRUE

240, 15, 92593, 621, 658, TRUE

240, 16, 92593, 619, 659, TRUE

240, 17, 92606, 621, 659, TRUE

240, 18, 92592, 619, 660, TRUE

240, 19, 92593, 621, 658, TRUE

241, 0, 311337, 650, 648, TRUE

241, 1, 95030, 630, 666, TRUE

241, 2, 92607, 624, 663, TRUE

241, 3, 92615, 625, 661, TRUE

241, 4, 92599, 621, 659, TRUE

241, 5, 92606, 621, 660, TRUE

241, 6, 92601, 621, 659, TRUE

241, 7, 92606, 621, 660, TRUE

241, 8, 92601, 621, 659, TRUE

241, 9, 92606, 621, 660, TRUE

241, 10, 92601, 621, 659, TRUE

241, 11, 92606, 621, 660, TRUE

241, 12, 92601, 621, 659, TRUE

241, 13, 92606, 621, 660, TRUE

241, 14, 92601, 621, 659, TRUE

241, 15, 92606, 621, 660, TRUE

241, 16, 92601, 621, 659, TRUE

241, 17, 92606, 621, 660, TRUE

241, 18, 92601, 621, 659, TRUE

241, 19, 92606, 621, 660, TRUE

242, 0, 311340, 649, 647, TRUE

242, 1, 97429, 629, 664, TRUE

242, 2, 92615, 625, 664, TRUE

242, 3, 92607, 625, 660, TRUE

242, 4, 92598, 621, 659, TRUE

242, 5, 92601, 619, 659, TRUE

242, 6, 92592, 619, 660, TRUE

242, 7, 92593, 621, 658, TRUE

242, 8, 92593, 619, 659, TRUE

242, 9, 92606, 621, 659, TRUE

242, 10, 92592, 619, 660, TRUE

242, 11, 92593, 621, 658, TRUE

242, 12, 92593, 619, 659, TRUE

242, 13, 92606, 621, 659, TRUE

242, 14, 92592, 619, 660, TRUE

242, 15, 92593, 621, 658, TRUE

242, 16, 92593, 619, 659, TRUE

242, 17, 92606, 621, 659, TRUE

242, 18, 92592, 619, 660, TRUE

242, 19, 92593, 621, 658, TRUE

243, 0, 311343, 652, 653, TRUE

243, 1, 95024, 628, 671, TRUE

243, 2, 92606, 623, 667, TRUE

243, 3, 92612, 624, 666, TRUE

243, 4, 92598, 621, 665, TRUE

243, 5, 92599, 621, 665, TRUE

243, 6, 92599, 621, 665, TRUE

243, 7, 92599, 621, 665, TRUE

243, 8, 92599, 621, 665, TRUE

243, 9, 92599, 621, 665, TRUE

243, 10, 92599, 621, 665, TRUE

243, 11, 92599, 621, 665, TRUE

243, 12, 92599, 621, 665, TRUE

243, 13, 92599, 621, 665, TRUE

243, 14, 92599, 621, 665, TRUE

243, 15, 92599, 621, 665, TRUE

243, 16, 92599, 621, 665, TRUE

243, 17, 92599, 621, 665, TRUE

243, 18, 92599, 621, 665, TRUE

243, 19, 92599, 621, 665, TRUE

244, 0, 311323, 650, 646, TRUE

244, 1, 95018, 627, 664, TRUE

244, 2, 92616, 627, 663, TRUE

244, 3, 92611, 623, 660, TRUE

244, 4, 92592, 619, 659, TRUE

244, 5, 92587, 619, 660, TRUE

244, 6, 92597, 621, 659, TRUE

244, 7, 92600, 619, 659, TRUE

244, 8, 92602, 619, 659, TRUE

244, 9, 92590, 619, 659, TRUE

244, 10, 92599, 621, 659, TRUE

244, 11, 92601, 619, 659, TRUE

244, 12, 92590, 619, 659, TRUE

244, 13, 92599, 621, 659, TRUE

244, 14, 92601, 619, 659, TRUE

244, 15, 92590, 619, 659, TRUE

244, 16, 92599, 621, 659, TRUE

244, 17, 92601, 619, 659, TRUE

244, 18, 92590, 619, 659, TRUE

244, 19, 92599, 621, 659, TRUE

245, 0, 311329, 649, 649, TRUE

245, 1, 97437, 630, 663, TRUE

245, 2, 92612, 623, 663, TRUE

245, 3, 92603, 623, 660, TRUE

245, 4, 92590, 620, 659, TRUE

245, 5, 92604, 620, 660, TRUE

245, 6, 92599, 620, 659, TRUE

245, 7, 92604, 620, 660, TRUE

245, 8, 92599, 620, 659, TRUE

245, 9, 92604, 620, 660, TRUE

245, 10, 92599, 620, 659, TRUE

245, 11, 92604, 620, 660, TRUE

245, 12, 92599, 620, 659, TRUE

245, 13, 92604, 620, 660, TRUE

245, 14, 92599, 620, 659, TRUE

245, 15, 92604, 620, 660, TRUE

245, 16, 92599, 620, 659, TRUE

245, 17, 92604, 620, 660, TRUE

245, 18, 92599, 620, 659, TRUE

245, 19, 92604, 620, 660, TRUE

246, 0, 311327, 650, 648, TRUE

246, 1, 95032, 631, 664, TRUE

246, 2, 92612, 623, 663, TRUE

246, 3, 92603, 623, 660, TRUE

246, 4, 92590, 620, 659, TRUE

246, 5, 92604, 620, 660, TRUE

246, 6, 92599, 620, 659, TRUE

246, 7, 92604, 620, 660, TRUE

246, 8, 92599, 620, 659, TRUE

246, 9, 92604, 620, 660, TRUE

246, 10, 92599, 620, 659, TRUE

246, 11, 92604, 620, 660, TRUE

246, 12, 92599, 620, 659, TRUE

246, 13, 92604, 620, 660, TRUE

246, 14, 92599, 620, 659, TRUE

246, 15, 92604, 620, 660, TRUE

246, 16, 92599, 620, 659, TRUE

246, 17, 92604, 620, 660, TRUE

246, 18, 92599, 620, 659, TRUE

246, 19, 92604, 620, 660, TRUE

247, 0, 311328, 650, 649, TRUE

247, 1, 97442, 630, 664, TRUE

247, 2, 92612, 623, 663, TRUE

247, 3, 92606, 624, 660, TRUE

247, 4, 92590, 620, 659, TRUE

247, 5, 92604, 620, 660, TRUE

247, 6, 92599, 620, 659, TRUE

247, 7, 92604, 620, 660, TRUE

247, 8, 92599, 620, 659, TRUE

247, 9, 92604, 620, 660, TRUE

247, 10, 92599, 620, 659, TRUE

247, 11, 92604, 620, 660, TRUE

247, 12, 92599, 620, 659, TRUE

247, 13, 92604, 620, 660, TRUE

247, 14, 92599, 620, 659, TRUE

247, 15, 92604, 620, 660, TRUE

247, 16, 92599, 620, 659, TRUE

247, 17, 92604, 620, 660, TRUE

247, 18, 92599, 620, 659, TRUE

247, 19, 92604, 620, 660, TRUE

248, 0, 311339, 651, 649, TRUE

248, 1, 95032, 631, 664, TRUE

248, 2, 92612, 623, 663, TRUE

248, 3, 92606, 624, 660, TRUE

248, 4, 92590, 620, 659, TRUE

248, 5, 92604, 620, 660, TRUE

248, 6, 92599, 620, 659, TRUE

248, 7, 92604, 620, 660, TRUE

248, 8, 92599, 620, 659, TRUE

248, 9, 92604, 620, 660, TRUE

248, 10, 92599, 620, 659, TRUE

248, 11, 92604, 620, 660, TRUE

248, 12, 92599, 620, 659, TRUE

248, 13, 92604, 620, 660, TRUE

248, 14, 92599, 620, 659, TRUE

248, 15, 92604, 620, 660, TRUE

248, 16, 92599, 620, 659, TRUE

248, 17, 92604, 620, 660, TRUE

248, 18, 92599, 620, 659, TRUE

248, 19, 92604, 620, 660, TRUE

249, 0, 311335, 649, 646, TRUE

249, 1, 97436, 632, 664, TRUE

249, 2, 92603, 623, 663, TRUE

249, 3, 92603, 623, 661, TRUE

249, 4, 92596, 620, 660, TRUE

249, 5, 92596, 620, 660, TRUE

249, 6, 92597, 620, 660, TRUE

249, 7, 92596, 620, 660, TRUE

249, 8, 92597, 620, 660, TRUE

249, 9, 92596, 620, 660, TRUE

249, 10, 92597, 620, 660, TRUE

249, 11, 92596, 620, 660, TRUE

249, 12, 92597, 620, 660, TRUE

249, 13, 92596, 620, 660, TRUE

249, 14, 92597, 620, 660, TRUE

249, 15, 92596, 620, 660, TRUE

249, 16, 92597, 620, 660, TRUE

249, 17, 92596, 620, 660, TRUE

249, 18, 92597, 620, 660, TRUE

249, 19, 92596, 620, 660, TRUE

250, 0, 311342, 655, 652, TRUE

250, 1, 95032, 630, 669, TRUE

250, 2, 92612, 623, 668, TRUE

250, 3, 92606, 623, 665, TRUE

250, 4, 92593, 620, 664, TRUE

250, 5, 92596, 620, 665, TRUE

250, 6, 92598, 620, 664, TRUE

250, 7, 92596, 620, 665, TRUE

250, 8, 92598, 620, 664, TRUE

250, 9, 92596, 620, 665, TRUE

250, 10, 92598, 620, 664, TRUE

250, 11, 92596, 620, 665, TRUE

250, 12, 92598, 620, 664, TRUE

250, 13, 92596, 620, 665, TRUE

250, 14, 92598, 620, 664, TRUE

250, 15, 92596, 620, 665, TRUE

250, 16, 92598, 620, 664, TRUE

250, 17, 92596, 620, 665, TRUE

250, 18, 92598, 620, 664, TRUE

250, 19, 92596, 620, 665, TRUE

251, 0, 311332, 646, 649, TRUE

251, 1, 97432, 630, 663, TRUE

251, 2, 92606, 623, 662, TRUE

251, 3, 92613, 624, 661, TRUE

251, 4, 92597, 620, 659, TRUE

251, 5, 92604, 620, 660, TRUE

251, 6, 92599, 620, 659, TRUE

251, 7, 92604, 620, 660, TRUE

251, 8, 92599, 620, 659, TRUE

251, 9, 92604, 620, 660, TRUE

251, 10, 92599, 620, 659, TRUE

251, 11, 92604, 620, 660, TRUE

251, 12, 92599, 620, 659, TRUE

251, 13, 92604, 620, 660, TRUE

251, 14, 92599, 620, 659, TRUE

251, 15, 92604, 620, 660, TRUE

251, 16, 92599, 620, 659, TRUE

251, 17, 92604, 620, 660, TRUE

251, 18, 92599, 620, 659, TRUE

251, 19, 92604, 620, 660, TRUE

252, 0, 311331, 652, 645, TRUE

252, 1, 97436, 632, 663, TRUE

252, 2, 92606, 623, 662, TRUE

252, 3, 92613, 624, 661, TRUE

252, 4, 92594, 620, 659, TRUE

252, 5, 92604, 620, 660, TRUE

252, 6, 92599, 620, 659, TRUE

252, 7, 92604, 620, 660, TRUE

252, 8, 92599, 620, 659, TRUE

252, 9, 92604, 620, 660, TRUE

252, 10, 92599, 620, 659, TRUE

252, 11, 92604, 620, 660, TRUE

252, 12, 92599, 620, 659, TRUE

252, 13, 92604, 620, 660, TRUE

252, 14, 92599, 620, 659, TRUE

252, 15, 92604, 620, 660, TRUE

252, 16, 92599, 620, 659, TRUE

252, 17, 92604, 620, 660, TRUE

252, 18, 92599, 620, 659, TRUE

252, 19, 92604, 620, 660, TRUE

253, 0, 311334, 652, 654, TRUE

253, 1, 95029, 629, 669, TRUE

253, 2, 92612, 623, 668, TRUE

253, 3, 92606, 623, 665, TRUE

253, 4, 92593, 620, 664, TRUE

253, 5, 92604, 620, 665, TRUE

253, 6, 92602, 620, 664, TRUE

253, 7, 92604, 620, 665, TRUE

253, 8, 92602, 620, 664, TRUE

253, 9, 92604, 620, 665, TRUE

253, 10, 92602, 620, 664, TRUE

253, 11, 92604, 620, 665, TRUE

253, 12, 92602, 620, 664, TRUE

253, 13, 92604, 620, 665, TRUE

253, 14, 92602, 620, 664, TRUE

253, 15, 92604, 620, 665, TRUE

253, 16, 92602, 620, 664, TRUE

253, 17, 92604, 620, 665, TRUE

253, 18, 92602, 620, 664, TRUE

253, 19, 92604, 620, 665, TRUE

254, 0, 311348, 652, 648, TRUE

254, 1, 92610, 625, 664, TRUE

254, 2, 92602, 622, 662, TRUE

254, 3, 92615, 625, 660, TRUE

254, 4, 92592, 619, 659, TRUE

254, 5, 92601, 619, 659, TRUE

254, 6, 92592, 619, 660, TRUE

254, 7, 92593, 621, 658, TRUE

254, 8, 92593, 619, 659, TRUE

254, 9, 92606, 621, 659, TRUE

254, 10, 92592, 619, 660, TRUE

254, 11, 92593, 621, 658, TRUE

254, 12, 92593, 619, 659, TRUE

254, 13, 92606, 621, 659, TRUE

254, 14, 92592, 619, 660, TRUE

254, 15, 92593, 621, 658, TRUE

254, 16, 92593, 619, 659, TRUE

254, 17, 92606, 621, 659, TRUE

254, 18, 92592, 619, 660, TRUE

254, 19, 92593, 621, 658, TRUE

255, 0, 311315, 647, 649, TRUE

255, 1, 97430, 628, 664, TRUE

255, 2, 92604, 623, 662, TRUE

255, 3, 92612, 624, 661, TRUE

255, 4, 92598, 621, 660, TRUE

255, 5, 92599, 621, 660, TRUE

255, 6, 92599, 621, 660, TRUE

255, 7, 92599, 621, 660, TRUE

255, 8, 92599, 621, 660, TRUE

255, 9, 92599, 621, 660, TRUE

255, 10, 92599, 621, 660, TRUE

255, 11, 92599, 621, 660, TRUE

255, 12, 92599, 621, 660, TRUE

255, 13, 92599, 621, 660, TRUE

255, 14, 92599, 621, 660, TRUE

255, 15, 92599, 621, 660, TRUE

255, 16, 92599, 621, 660, TRUE

255, 17, 92599, 621, 660, TRUE

255, 18, 92599, 621, 660, TRUE

255, 19, 92599, 621, 660, TRUE

256, 0, 311321, 649, 650, TRUE

256, 1, 95027, 629, 663, TRUE

256, 2, 92602, 622, 662, TRUE

256, 3, 92614, 625, 659, TRUE

256, 4, 92592, 619, 659, TRUE

256, 5, 92601, 619, 659, TRUE

256, 6, 92592, 619, 660, TRUE

256, 7, 92593, 621, 658, TRUE

256, 8, 92593, 619, 659, TRUE

256, 9, 92606, 621, 659, TRUE

256, 10, 92592, 619, 660, TRUE

256, 11, 92593, 621, 658, TRUE

256, 12, 92593, 619, 659, TRUE

256, 13, 92606, 621, 659, TRUE

256, 14, 92592, 619, 660, TRUE

256, 15, 92593, 621, 658, TRUE

256, 16, 92593, 619, 659, TRUE

256, 17, 92606, 621, 659, TRUE

256, 18, 92592, 619, 660, TRUE

256, 19, 92593, 621, 658, TRUE

257, 0, 311328, 649, 654, TRUE

257, 1, 97425, 626, 669, TRUE

257, 2, 92608, 624, 667, TRUE

257, 3, 92612, 624, 666, TRUE

257, 4, 92598, 621, 665, TRUE

257, 5, 92599, 621, 665, TRUE

257, 6, 92599, 621, 665, TRUE

257, 7, 92599, 621, 665, TRUE

257, 8, 92599, 621, 665, TRUE

257, 9, 92599, 621, 665, TRUE

257, 10, 92599, 621, 665, TRUE

257, 11, 92599, 621, 665, TRUE

257, 12, 92599, 621, 665, TRUE

257, 13, 92599, 621, 665, TRUE

257, 14, 92599, 621, 665, TRUE

257, 15, 92599, 621, 665, TRUE

257, 16, 92599, 621, 665, TRUE

257, 17, 92599, 621, 665, TRUE

257, 18, 92599, 621, 665, TRUE

257, 19, 92599, 621, 665, TRUE

258, 0, 311329, 644, 649, TRUE

258, 1, 95015, 629, 665, TRUE

258, 2, 92597, 622, 662, TRUE

258, 3, 92612, 623, 661, TRUE

258, 4, 92598, 621, 659, TRUE

258, 5, 92593, 619, 660, TRUE

258, 6, 92598, 621, 659, TRUE

258, 7, 92586, 619, 659, TRUE

258, 8, 92599, 621, 659, TRUE

258, 9, 92593, 619, 660, TRUE

258, 10, 92598, 621, 659, TRUE

258, 11, 92586, 619, 659, TRUE

258, 12, 92599, 621, 659, TRUE

258, 13, 92593, 619, 660, TRUE

258, 14, 92598, 621, 659, TRUE

258, 15, 92586, 619, 659, TRUE

258, 16, 92599, 621, 659, TRUE

258, 17, 92593, 619, 660, TRUE

258, 18, 92598, 621, 659, TRUE

258, 19, 92586, 619, 659, TRUE

259, 0, 311328, 650, 648, TRUE

259, 1, 97421, 627, 664, TRUE

259, 2, 92619, 627, 662, TRUE

259, 3, 92603, 623, 660, TRUE

259, 4, 92592, 621, 658, TRUE

259, 5, 92593, 619, 659, TRUE

259, 6, 92606, 621, 659, TRUE

259, 7, 92592, 619, 660, TRUE

259, 8, 92593, 621, 658, TRUE

259, 9, 92593, 619, 659, TRUE

259, 10, 92606, 621, 659, TRUE

259, 11, 92592, 619, 660, TRUE

259, 12, 92593, 621, 658, TRUE

259, 13, 92593, 619, 659, TRUE

259, 14, 92606, 621, 659, TRUE

259, 15, 92592, 619, 660, TRUE

259, 16, 92593, 621, 658, TRUE

259, 17, 92593, 619, 659, TRUE

259, 18, 92606, 621, 659, TRUE

259, 19, 92592, 619, 660, TRUE

260, 0, 308912, 645, 649, TRUE

260, 1, 92632, 633, 667, TRUE

260, 2, 92593, 621, 663, TRUE

260, 3, 92591, 620, 660, TRUE

260, 4, 92597, 620, 659, TRUE

260, 5, 92604, 620, 660, TRUE

260, 6, 92599, 620, 659, TRUE

260, 7, 92604, 620, 660, TRUE

260, 8, 92599, 620, 659, TRUE

260, 9, 92604, 620, 660, TRUE

260, 10, 92599, 620, 659, TRUE

260, 11, 92604, 620, 660, TRUE

260, 12, 92599, 620, 659, TRUE

260, 13, 92604, 620, 660, TRUE

260, 14, 92599, 620, 659, TRUE

260, 15, 92604, 620, 660, TRUE

260, 16, 92599, 620, 659, TRUE

260, 17, 92604, 620, 660, TRUE

260, 18, 92599, 620, 659, TRUE

260, 19, 92604, 620, 660, TRUE

261, 0, 311323, 649, 646, TRUE

261, 1, 97443, 632, 664, TRUE

261, 2, 92612, 623, 663, TRUE

261, 3, 92606, 624, 660, TRUE

261, 4, 92590, 620, 659, TRUE

261, 5, 92604, 620, 660, TRUE

261, 6, 92599, 620, 659, TRUE

261, 7, 92604, 620, 660, TRUE

261, 8, 92599, 620, 659, TRUE

261, 9, 92604, 620, 660, TRUE

261, 10, 92599, 620, 659, TRUE

261, 11, 92604, 620, 660, TRUE

261, 12, 92599, 620, 659, TRUE

261, 13, 92604, 620, 660, TRUE

261, 14, 92599, 620, 659, TRUE

261, 15, 92604, 620, 660, TRUE

261, 16, 92599, 620, 659, TRUE

261, 17, 92604, 620, 660, TRUE

261, 18, 92599, 620, 659, TRUE

261, 19, 92604, 620, 660, TRUE

262, 0, 311338, 650, 651, TRUE

262, 1, 95026, 630, 662, TRUE

262, 2, 92598, 621, 663, TRUE

262, 3, 92605, 623, 660, TRUE

262, 4, 92589, 618, 659, TRUE

262, 5, 92593, 617, 660, TRUE

262, 6, 92594, 619, 659, TRUE

262, 7, 92606, 621, 659, TRUE

262, 8, 92592, 619, 660, TRUE

262, 9, 92593, 621, 658, TRUE

262, 10, 92593, 619, 659, TRUE

262, 11, 92606, 621, 659, TRUE

262, 12, 92592, 619, 660, TRUE

262, 13, 92593, 621, 658, TRUE

262, 14, 92593, 619, 659, TRUE

262, 15, 92606, 621, 659, TRUE

262, 16, 92592, 619, 660, TRUE

262, 17, 92593, 621, 658, TRUE

262, 18, 92593, 619, 659, TRUE

262, 19, 92606, 621, 659, TRUE

263, 0, 311310, 645, 647, TRUE

263, 1, 97433, 629, 665, TRUE

263, 2, 92604, 623, 662, TRUE

263, 3, 92612, 624, 661, TRUE

263, 4, 92598, 621, 660, TRUE

263, 5, 92599, 621, 660, TRUE

263, 6, 92599, 621, 660, TRUE

263, 7, 92599, 621, 660, TRUE

263, 8, 92599, 621, 660, TRUE

263, 9, 92599, 621, 660, TRUE

263, 10, 92599, 621, 660, TRUE

263, 11, 92599, 621, 660, TRUE

263, 12, 92599, 621, 660, TRUE

263, 13, 92599, 621, 660, TRUE

263, 14, 92599, 621, 660, TRUE

263, 15, 92599, 621, 660, TRUE

263, 16, 92599, 621, 660, TRUE

263, 17, 92599, 621, 660, TRUE

263, 18, 92599, 621, 660, TRUE

263, 19, 92599, 621, 660, TRUE

264, 0, 311340, 651, 650, TRUE

264, 1, 92619, 628, 667, TRUE

264, 2, 92607, 624, 663, TRUE

264, 3, 92615, 625, 661, TRUE

264, 4, 92599, 621, 659, TRUE

264, 5, 92599, 621, 660, TRUE

264, 6, 92599, 621, 660, TRUE

264, 7, 92599, 621, 660, TRUE

264, 8, 92599, 621, 660, TRUE

264, 9, 92599, 621, 660, TRUE

264, 10, 92599, 621, 660, TRUE

264, 11, 92599, 621, 660, TRUE

264, 12, 92599, 621, 660, TRUE

264, 13, 92599, 621, 660, TRUE

264, 14, 92599, 621, 660, TRUE

264, 15, 92599, 621, 660, TRUE

264, 16, 92599, 621, 660, TRUE

264, 17, 92599, 621, 660, TRUE

264, 18, 92599, 621, 660, TRUE

264, 19, 92599, 621, 660, TRUE

265, 0, 311318, 649, 648, TRUE

265, 1, 97429, 628, 664, TRUE

265, 2, 92613, 626, 665, TRUE

265, 3, 92618, 626, 660, TRUE

265, 4, 92592, 619, 659, TRUE

265, 5, 92601, 619, 659, TRUE

265, 6, 92592, 619, 660, TRUE

265, 7, 92593, 621, 658, TRUE

265, 8, 92593, 619, 659, TRUE

265, 9, 92606, 621, 659, TRUE

265, 10, 92592, 619, 660, TRUE

265, 11, 92593, 621, 658, TRUE

265, 12, 92593, 619, 659, TRUE

265, 13, 92606, 621, 659, TRUE

265, 14, 92592, 619, 660, TRUE

265, 15, 92593, 621, 658, TRUE

265, 16, 92593, 619, 659, TRUE

265, 17, 92606, 621, 659, TRUE

