run, id, cycles, Branch mispredictions, Icache busy
7, 29, 74682, 8, 0 
7, 30, 74690, 10, 0 
7, 31, 74682, 8, 0 
7, 32, 74690, 10, 0 
7, 33, 74682, 8, 0 
7, 34, 74690, 10, 0 
7, 35, 74682, 8, 0 
7, 36, 74690, 10, 0 
7, 37, 74682, 8, 0 
7, 38, 74690, 10, 0 
7, 39, 74682, 8, 0 
7, 40, 74690, 10, 0 
7, 41, 74682, 8, 0 
7, 42, 74690, 10, 0 
7, 43, 74682, 8, 0 
7, 44, 74690, 10, 0 
7, 45, 74682, 8, 0 
7, 46, 74690, 10, 0 
7, 47, 74682, 8, 0 
7, 48, 74690, 10, 0 
7, 49, 74682, 8, 0 
8, 0, 286960, 21, 211540 
8, 1, 74714, 17, 0 
8, 2, 74696, 12, 0 
8, 3, 74696, 12, 0 
8, 4, 74689, 10, 0 
8, 5, 74693, 11, 0 
8, 6, 74689, 10, 0 
8, 7, 74693, 11, 0 
8, 8, 74689, 10, 0 
8, 9, 74693, 11, 0 
8, 10, 74689, 10, 0 
8, 11, 74693, 11, 0 
8, 12, 74689, 10, 0 
8, 13, 74693, 11, 0 
8, 14, 74689, 10, 0 
8, 15, 74693, 11, 0 
8, 16, 74689, 10, 0 
8, 17, 74693, 11, 0 
8, 18, 74689, 10, 0 
8, 19, 74693, 11, 0 
8, 20, 74689, 10, 0 
8, 21, 74693, 11, 0 
8, 22, 74689, 10, 0 
8, 23, 74693, 11, 0 
8, 24, 74689, 10, 0 
8, 25, 74693, 11, 0 
8, 26, 74689, 10, 0 
8, 27, 74693, 11, 0 
8, 28, 74689, 10, 0 
8, 29, 74693, 11, 0 
8, 30, 74689, 10, 0 
8, 31, 74693, 11, 0 
8, 32, 74689, 10, 0 
8, 33, 74693, 11, 0 
8, 34, 74689, 10, 0 
8, 35, 74693, 11, 0 
8, 36, 74689, 10, 0 
8, 37, 74693, 11, 0 
8, 38, 74689, 10, 0 
8, 39, 74693, 11, 0 
8, 40, 74689, 10, 0 
8, 41, 74693, 11, 0 
8, 42, 74689, 10, 0 
8, 43, 74693, 11, 0 
8, 44, 74689, 10, 0 
8, 45, 74693, 11, 0 
8, 46, 74689, 10, 0 
8, 47, 74693, 11, 0 
8, 48, 74689, 10, 0 
8, 49, 74693, 11, 0 
9, 0, 286972, 25, 211540 
9, 1, 74716, 18, 0 
9, 2, 74690, 10, 0 
9, 3, 74685, 9, 0 
9, 4, 74686, 9, 0 
9, 5, 74685, 9, 0 
9, 6, 74686, 9, 0 
9, 7, 74685, 9, 0 
9, 8, 74686, 9, 0 
9, 9, 74685, 9, 0 
9, 10, 74686, 9, 0 
9, 11, 74685, 9, 0 
9, 12, 74686, 9, 0 
9, 13, 74685, 9, 0 
9, 14, 74686, 9, 0 
9, 15, 74685, 9, 0 
9, 16, 74686, 9, 0 
9, 17, 74685, 9, 0 
9, 18, 74686, 9, 0 
9, 19, 74685, 9, 0 
9, 20, 74686, 9, 0 
9, 21, 74685, 9, 0 
9, 22, 74686, 9, 0 
9, 23, 74685, 9, 0 
9, 24, 74686, 9, 0 
9, 25, 74685, 9, 0 
9, 26, 74686, 9, 0 
9, 27, 74685, 9, 0 
9, 28, 74686, 9, 0 
9, 29, 74685, 9, 0 
