run, id, cycles, Branch mispredictions, Icache busy
9, 46, 6381632, 3659, 799071 
9, 47, 6368026, 3659, 786181 
9, 48, 6399167, 3660, 817253 
9, 49, 6382166, 3659, 800993 
10, 0, 7120843, 3685, 1539406 
10, 1, 6546761, 3664, 964867 
10, 2, 6438590, 4243, 854891 
10, 3, 6366102, 3703, 784353 
10, 4, 6408363, 3660, 826795 
10, 5, 6388295, 3659, 807087 
10, 6, 6417334, 3659, 835379 
10, 7, 6353860, 3660, 772047 
10, 8, 6423692, 3660, 841373 
10, 9, 6315930, 3660, 734521 
10, 10, 6425076, 3660, 842789 
10, 11, 6432313, 3660, 850961 
10, 12, 6318218, 3660, 736449 
10, 13, 6420830, 3660, 839165 
10, 14, 6414598, 3660, 832323 
10, 15, 6359256, 3660, 777771 
10, 16, 6321284, 3660, 739887 
10, 17, 6378538, 3660, 795969 
10, 18, 6369594, 3659, 787395 
10, 19, 6387287, 3660, 805749 
10, 20, 6366465, 3660, 784977 
10, 21, 6430502, 3660, 847825 
10, 22, 6367466, 3660, 784919 
10, 23, 6357550, 3660, 775733 
10, 24, 6358248, 3660, 776773 
10, 25, 6340911, 4244, 757417 
10, 26, 6386427, 3660, 804881 
10, 27, 6363936, 3660, 782093 
10, 28, 6358392, 3660, 776915 
10, 29, 6361521, 3660, 779695 
10, 30, 6371674, 3660, 790173 
10, 31, 6440951, 3660, 859297 
10, 32, 6396735, 3659, 815477 
10, 33, 6383915, 3660, 802365 
10, 34, 6362539, 3659, 779655 
10, 35, 6352605, 3660, 770095 
10, 36, 6344778, 3659, 763695 
10, 37, 6378906, 3659, 797739 
10, 38, 6355025, 3660, 772849 
10, 39, 6340552, 3660, 759123 
10, 40, 6357135, 3660, 775261 
10, 41, 6364344, 3659, 782857 
10, 42, 6377675, 3660, 795113 
10, 43, 6348066, 3660, 766607 
10, 44, 6380480, 3660, 798853 
10, 45, 6387997, 3660, 806113 
10, 46, 6381632, 3659, 799071 
10, 47, 6368026, 3659, 786181 
10, 48, 6399167, 3660, 817253 
10, 49, 6382166, 3659, 800993 
11, 0, 7120834, 3682, 1539406 
11, 1, 6546760, 3663, 964867 
11, 2, 6438590, 4243, 854891 
11, 3, 6366102, 3703, 784353 
11, 4, 6408363, 3660, 826795 
11, 5, 6388295, 3659, 807087 
11, 6, 6417334, 3659, 835379 
11, 7, 6353860, 3660, 772047 
11, 8, 6423692, 3660, 841373 
11, 9, 6315930, 3660, 734521 
11, 10, 6425076, 3660, 842789 
11, 11, 6432313, 3660, 850961 
11, 12, 6318218, 3660, 736449 
11, 13, 6420830, 3660, 839165 
11, 14, 6414598, 3660, 832323 
11, 15, 6359256, 3660, 777771 
11, 16, 6321284, 3660, 739887 
11, 17, 6378538, 3660, 795969 
11, 18, 6369594, 3659, 787395 
11, 19, 6387287, 3660, 805749 
11, 20, 6366465, 3660, 784977 
11, 21, 6430502, 3660, 847825 
11, 22, 6367466, 3660, 784919 
11, 23, 6357550, 3660, 775733 
11, 24, 6358248, 3660, 776773 
11, 25, 6340911, 4244, 757417 
11, 26, 6386427, 3660, 804881 
11, 27, 6363936, 3660, 782093 
11, 28, 6358392, 3660, 776915 
11, 29, 6361521, 3660, 779695 
11, 30, 6371674, 3660, 790173 
11, 31, 6440951, 3660, 859297 
11, 32, 6396735, 3659, 815477 
11, 33, 6383915, 3660, 802365 
11, 34, 6362539, 3659, 779655 
11, 35, 6352605, 3660, 770095 
11, 36, 6344778, 3659, 763695 
11, 37, 6378906, 3659, 797739 
11, 38, 6355025, 3660, 772849 
11, 39, 6340552, 3660, 759123 
11, 40, 6357135, 3660, 775261 
11, 41, 6364344, 3659, 782857 
11, 42, 6377675, 3660, 795113 
11, 43, 6348066, 3660, 766607 
11, 44, 6380480, 3660, 798853 
11, 45, 6387997, 3660, 806113 
11, 46, 6381632, 3659, 799071 
11, 47, 6368026, 3659, 786181 
11, 48, 6399167, 3660, 817253 
11, 49, 6382166, 3659, 800993 
12, 0, 7121240, 3894, 1539406 
12, 1, 6546761, 3664, 964867 
12, 2, 6438590, 4243, 854891 
12, 3, 6366102, 3703, 784353 
12, 4, 6408363, 3660, 826795 
12, 5, 6388295, 3659, 807087 
12, 6, 6417334, 3659, 835379 
