run, id, cycles, Branch direction mis, Branch target mis, Correct

88, 1, 56224041, 264616, 52219, TRUE

88, 2, 56127042, 264616, 52219, TRUE

88, 3, 56112756, 264616, 52108, TRUE

88, 4, 56132153, 264616, 52107, TRUE

88, 5, 56080908, 264620, 52109, TRUE

88, 6, 56044196, 264617, 52151, TRUE

88, 7, 56101980, 264617, 52151, TRUE

88, 8, 56025087, 264616, 52219, TRUE

88, 9, 56102328, 264616, 52359, TRUE

88, 10, 56048731, 264618, 52220, TRUE

88, 11, 56094817, 264616, 52359, TRUE

88, 12, 56072790, 264616, 52220, TRUE

88, 13, 56096257, 264616, 52360, TRUE

88, 14, 56112658, 264617, 52358, TRUE

88, 15, 56067573, 264617, 52221, TRUE

88, 16, 56073309, 264615, 52007, TRUE

88, 17, 56058425, 264618, 52360, TRUE

88, 18, 56075141, 264616, 52361, TRUE

88, 19, 56104319, 264617, 52359, TRUE

89, 0, 57131078, 264613, 52096, TRUE

89, 1, 56224041, 264616, 52219, TRUE

89, 2, 56127541, 264616, 52359, TRUE

89, 3, 56112273, 264617, 51964, TRUE

89, 4, 56132153, 264616, 52107, TRUE

89, 5, 56080908, 264620, 52109, TRUE

89, 6, 56044196, 264617, 52151, TRUE

89, 7, 56101980, 264617, 52151, TRUE

89, 8, 56025087, 264616, 52219, TRUE

89, 9, 56102328, 264616, 52359, TRUE

89, 10, 56049230, 264618, 52360, TRUE

89, 11, 56094820, 264616, 52360, TRUE

89, 12, 56072790, 264616, 52220, TRUE

89, 13, 56096257, 264616, 52360, TRUE

89, 14, 56112658, 264617, 52358, TRUE

89, 15, 56067573, 264617, 52221, TRUE

89, 16, 56073309, 264615, 52007, TRUE

89, 17, 56058425, 264618, 52360, TRUE

89, 18, 56075141, 264616, 52361, TRUE

89, 19, 56104319, 264617, 52359, TRUE

90, 0, 57131368, 264612, 52168, TRUE

90, 1, 56223558, 264617, 52075, TRUE

90, 2, 56127541, 264616, 52359, TRUE

90, 3, 56112756, 264616, 52108, TRUE

90, 4, 56132153, 264616, 52107, TRUE

90, 5, 56080908, 264620, 52109, TRUE

90, 6, 56044196, 264617, 52151, TRUE

90, 7, 56101980, 264617, 52151, TRUE

90, 8, 56025087, 264616, 52219, TRUE

90, 9, 56102328, 264616, 52359, TRUE

90, 10, 56048731, 264618, 52220, TRUE

90, 11, 56094817, 264616, 52359, TRUE

90, 12, 56072790, 264616, 52220, TRUE

90, 13, 56096257, 264616, 52360, TRUE

90, 14, 56112658, 264617, 52358, TRUE

90, 15, 56067573, 264617, 52221, TRUE

90, 16, 56073309, 264615, 52007, TRUE

90, 17, 56058425, 264618, 52360, TRUE

90, 18, 56075138, 264616, 52360, TRUE

90, 19, 56104319, 264617, 52359, TRUE

91, 0, 57131490, 264613, 52207, TRUE

91, 1, 56224041, 264616, 52219, TRUE

91, 2, 56127541, 264616, 52359, TRUE

91, 3, 56112273, 264617, 51964, TRUE

91, 4, 56132153, 264616, 52107, TRUE

91, 5, 56080911, 264621, 52109, TRUE

91, 6, 56044196, 264617, 52151, TRUE

91, 7, 56101980, 264617, 52151, TRUE

91, 8, 56025087, 264616, 52219, TRUE

91, 9, 56102328, 264616, 52359, TRUE

91, 10, 56049230, 264618, 52360, TRUE

91, 11, 56094817, 264616, 52359, TRUE

91, 12, 56072790, 264616, 52220, TRUE

91, 13, 56096257, 264616, 52360, TRUE

91, 14, 56112658, 264617, 52358, TRUE

91, 15, 56067573, 264617, 52221, TRUE

91, 16, 56073309, 264615, 52007, TRUE

91, 17, 56058425, 264618, 52360, TRUE

91, 18, 56075141, 264616, 52361, TRUE

91, 19, 56104319, 264617, 52359, TRUE

92, 0, 57132126, 264615, 52369, TRUE

92, 1, 56224041, 264616, 52219, TRUE

92, 2, 56127541, 264616, 52359, TRUE

92, 3, 56112273, 264617, 51964, TRUE

92, 4, 56132153, 264616, 52107, TRUE

92, 5, 56080908, 264620, 52109, TRUE

92, 6, 56044196, 264617, 52151, TRUE

92, 7, 56101980, 264617, 52151, TRUE

92, 8, 56025087, 264616, 52219, TRUE

92, 9, 56102328, 264616, 52359, TRUE

92, 10, 56049230, 264618, 52360, TRUE

92, 11, 56094820, 264616, 52360, TRUE

92, 12, 56072790, 264616, 52220, TRUE

92, 13, 56096257, 264616, 52360, TRUE

92, 14, 56112658, 264617, 52358, TRUE

92, 15, 56067573, 264617, 52221, TRUE

92, 16, 56073309, 264615, 52007, TRUE

92, 17, 56058425, 264618, 52360, TRUE

92, 18, 56075141, 264616, 52361, TRUE

92, 19, 56104319, 264617, 52359, TRUE

93, 0, 57131490, 264613, 52207, TRUE

93, 1, 56224041, 264616, 52219, TRUE

93, 2, 56127541, 264616, 52359, TRUE

93, 3, 56112756, 264616, 52108, TRUE

93, 4, 56132153, 264616, 52107, TRUE

93, 5, 56080911, 264621, 52109, TRUE

93, 6, 56044196, 264617, 52151, TRUE

93, 7, 56101980, 264617, 52151, TRUE

93, 8, 56025087, 264616, 52219, TRUE

93, 9, 56102328, 264616, 52359, TRUE

93, 10, 56048731, 264618, 52220, TRUE

93, 11, 56094817, 264616, 52359, TRUE

93, 12, 56072790, 264616, 52220, TRUE

93, 13, 56096257, 264616, 52360, TRUE

93, 14, 56112658, 264617, 52358, TRUE

93, 15, 56067573, 264617, 52221, TRUE

93, 16, 56073309, 264615, 52007, TRUE

93, 17, 56058425, 264618, 52360, TRUE

93, 18, 56075138, 264616, 52360, TRUE

93, 19, 56104319, 264617, 52359, TRUE

94, 0, 57131997, 264614, 52342, TRUE

94, 1, 56224041, 264616, 52219, TRUE

94, 2, 56127541, 264616, 52359, TRUE

94, 3, 56112756, 264616, 52108, TRUE

94, 4, 56132153, 264616, 52107, TRUE

94, 5, 56080908, 264620, 52109, TRUE

94, 6, 56044196, 264617, 52151, TRUE

94, 7, 56101980, 264617, 52151, TRUE

94, 8, 56025087, 264616, 52219, TRUE

94, 9, 56102328, 264616, 52359, TRUE

94, 10, 56048731, 264618, 52220, TRUE

94, 11, 56094820, 264616, 52360, TRUE

94, 12, 56072790, 264616, 52220, TRUE

94, 13, 56096257, 264616, 52360, TRUE

94, 14, 56112658, 264617, 52358, TRUE

94, 15, 56067573, 264617, 52221, TRUE

94, 16, 56073309, 264615, 52007, TRUE

94, 17, 56058425, 264618, 52360, TRUE

94, 18, 56075138, 264616, 52360, TRUE

94, 19, 56104319, 264617, 52359, TRUE

95, 0, 57131472, 264613, 52187, TRUE

95, 1, 56224041, 264616, 52219, TRUE

95, 2, 56127541, 264616, 52359, TRUE

95, 3, 56112756, 264616, 52108, TRUE

95, 4, 56132153, 264616, 52107, TRUE

95, 5, 56080908, 264620, 52109, TRUE

95, 6, 56044196, 264617, 52151, TRUE

95, 7, 56101980, 264617, 52151, TRUE

95, 8, 56025087, 264616, 52219, TRUE

95, 9, 56102328, 264616, 52359, TRUE

95, 10, 56049230, 264618, 52360, TRUE

95, 11, 56094817, 264616, 52359, TRUE

95, 12, 56072790, 264616, 52220, TRUE

95, 13, 56096257, 264616, 52360, TRUE

95, 14, 56112658, 264617, 52358, TRUE

95, 15, 56067573, 264617, 52221, TRUE

95, 16, 56073309, 264615, 52007, TRUE

95, 17, 56058425, 264618, 52360, TRUE

95, 18, 56075141, 264616, 52361, TRUE

95, 19, 56104319, 264617, 52359, TRUE

96, 0, 57131343, 264613, 52161, TRUE

96, 1, 56224041, 264616, 52219, TRUE

96, 2, 56127541, 264616, 52359, TRUE

96, 3, 56112756, 264616, 52108, TRUE

96, 4, 56132153, 264616, 52107, TRUE

96, 5, 56080908, 264620, 52109, TRUE

96, 6, 56043713, 264618, 52007, TRUE

96, 7, 56101980, 264617, 52151, TRUE

96, 8, 56025087, 264616, 52219, TRUE

96, 9, 56102328, 264616, 52359, TRUE

96, 10, 56049230, 264618, 52360, TRUE

96, 11, 56094817, 264616, 52359, TRUE

96, 12, 56072790, 264616, 52220, TRUE

96, 13, 56096257, 264616, 52360, TRUE

96, 14, 56112658, 264617, 52358, TRUE

96, 15, 56067573, 264617, 52221, TRUE

96, 16, 56073309, 264615, 52007, TRUE

96, 17, 56058425, 264618, 52360, TRUE

96, 18, 56075141, 264616, 52361, TRUE

96, 19, 56104319, 264617, 52359, TRUE

97, 0, 57131340, 264612, 52161, TRUE

97, 1, 56224041, 264616, 52219, TRUE

97, 2, 56127042, 264616, 52219, TRUE

97, 3, 56112756, 264616, 52108, TRUE

97, 4, 56132153, 264616, 52107, TRUE

97, 5, 56080911, 264621, 52109, TRUE

97, 6, 56044196, 264617, 52151, TRUE

97, 7, 56101980, 264617, 52151, TRUE

97, 8, 56025087, 264616, 52219, TRUE

97, 9, 56102328, 264616, 52359, TRUE

97, 10, 56048731, 264618, 52220, TRUE

97, 11, 56094817, 264616, 52359, TRUE

97, 12, 56072790, 264616, 52220, TRUE

97, 13, 56096257, 264616, 52360, TRUE

97, 14, 56112660, 264617, 52359, TRUE

97, 15, 56067285, 264615, 52150, TRUE

97, 16, 56073309, 264615, 52007, TRUE

97, 17, 56058425, 264618, 52360, TRUE

97, 18, 56075141, 264616, 52361, TRUE

97, 19, 56104319, 264617, 52359, TRUE

98, 0, 57131484, 264615, 52189, TRUE

98, 1, 56224041, 264616, 52219, TRUE

98, 2, 56127541, 264616, 52359, TRUE

98, 3, 56112756, 264616, 52108, TRUE

98, 4, 56132153, 264616, 52107, TRUE

98, 5, 56080908, 264620, 52109, TRUE

98, 6, 56044196, 264617, 52151, TRUE

98, 7, 56101980, 264617, 52151, TRUE

98, 8, 56025087, 264616, 52219, TRUE

98, 9, 56102328, 264616, 52359, TRUE

98, 10, 56048731, 264618, 52220, TRUE

98, 11, 56094820, 264616, 52360, TRUE

98, 12, 56072790, 264616, 52220, TRUE

98, 13, 56096257, 264616, 52360, TRUE

98, 14, 56112658, 264617, 52358, TRUE

98, 15, 56067573, 264617, 52221, TRUE

98, 16, 56073309, 264615, 52007, TRUE

98, 17, 56058425, 264618, 52360, TRUE

98, 18, 56075138, 264616, 52360, TRUE

98, 19, 56104319, 264617, 52359, TRUE

99, 0, 57131335, 264612, 52158, TRUE

99, 1, 56224041, 264616, 52219, TRUE

99, 2, 56127541, 264616, 52359, TRUE

99, 3, 56112756, 264616, 52108, TRUE

99, 4, 56132153, 264616, 52107, TRUE

99, 5, 56080908, 264620, 52109, TRUE

99, 6, 56043713, 264618, 52007, TRUE

99, 7, 56101980, 264617, 52151, TRUE

99, 8, 56025087, 264616, 52219, TRUE

99, 9, 56102328, 264616, 52359, TRUE

99, 10, 56049230, 264618, 52360, TRUE

99, 11, 56094817, 264616, 52359, TRUE

99, 12, 56072790, 264616, 52220, TRUE

99, 13, 56096257, 264616, 52360, TRUE

99, 14, 56112660, 264617, 52359, TRUE

99, 15, 56067285, 264615, 52150, TRUE

99, 16, 56073309, 264615, 52007, TRUE

99, 17, 56058425, 264618, 52360, TRUE

99, 18, 56075138, 264616, 52360, TRUE

99, 19, 56104319, 264617, 52359, TRUE

100, 0, 57131091, 264609, 52101, TRUE

100, 1, 56224041, 264616, 52219, TRUE

100, 2, 56127042, 264616, 52219, TRUE

100, 3, 56112756, 264616, 52108, TRUE

100, 4, 56132153, 264616, 52107, TRUE

100, 5, 56080908, 264620, 52109, TRUE

100, 6, 56044196, 264617, 52151, TRUE

100, 7, 56101980, 264617, 52151, TRUE

100, 8, 56025087, 264616, 52219, TRUE

100, 9, 56102328, 264616, 52359, TRUE

100, 10, 56048731, 264618, 52220, TRUE

100, 11, 56094817, 264616, 52359, TRUE

100, 12, 56072790, 264616, 52220, TRUE

100, 13, 56096257, 264616, 52360, TRUE

100, 14, 56112658, 264617, 52358, TRUE

100, 15, 56067573, 264617, 52221, TRUE

100, 16, 56073309, 264615, 52007, TRUE

100, 17, 56058425, 264618, 52360, TRUE

100, 18, 56075138, 264616, 52360, TRUE

100, 19, 56104319, 264617, 52359, TRUE

101, 0, 57131997, 264613, 52343, TRUE

101, 1, 56224041, 264616, 52219, TRUE

101, 2, 56127042, 264616, 52219, TRUE

101, 3, 56112756, 264616, 52108, TRUE

101, 4, 56132153, 264616, 52107, TRUE

101, 5, 56080908, 264620, 52109, TRUE

101, 6, 56044196, 264617, 52151, TRUE

101, 7, 56101980, 264617, 52151, TRUE

101, 8, 56025087, 264616, 52219, TRUE

101, 9, 56102328, 264616, 52359, TRUE

101, 10, 56048731, 264618, 52220, TRUE

101, 11, 56094817, 264616, 52359, TRUE

101, 12, 56072790, 264616, 52220, TRUE

101, 13, 56096257, 264616, 52360, TRUE

101, 14, 56112658, 264617, 52358, TRUE

101, 15, 56067573, 264617, 52221, TRUE

101, 16, 56073309, 264615, 52007, TRUE

101, 17, 56058425, 264618, 52360, TRUE

101, 18, 56075138, 264616, 52360, TRUE

101, 19, 56104319, 264617, 52359, TRUE

102, 0, 57130592, 264613, 51952, TRUE

102, 1, 56224041, 264616, 52219, TRUE

102, 2, 56127541, 264616, 52359, TRUE

102, 3, 56112756, 264616, 52108, TRUE

102, 4, 56132153, 264616, 52107, TRUE

102, 5, 56080911, 264621, 52109, TRUE

102, 6, 56044196, 264617, 52151, TRUE

102, 7, 56101980, 264617, 52151, TRUE

102, 8, 56025087, 264616, 52219, TRUE

102, 9, 56102328, 264616, 52359, TRUE

102, 10, 56048731, 264618, 52220, TRUE

102, 11, 56094817, 264616, 52359, TRUE

102, 12, 56072790, 264616, 52220, TRUE

102, 13, 56096257, 264616, 52360, TRUE

102, 14, 56112660, 264617, 52359, TRUE

102, 15, 56067285, 264615, 52150, TRUE

102, 16, 56073309, 264615, 52007, TRUE

102, 17, 56058425, 264618, 52360, TRUE

102, 18, 56075141, 264616, 52361, TRUE

102, 19, 56104319, 264617, 52359, TRUE

103, 0, 57130443, 264610, 51921, TRUE

103, 1, 56224041, 264616, 52219, TRUE

103, 2, 56127541, 264616, 52359, TRUE

103, 3, 56112756, 264616, 52108, TRUE

103, 4, 56132153, 264616, 52107, TRUE

103, 5, 56080908, 264620, 52109, TRUE

103, 6, 56044196, 264617, 52151, TRUE

103, 7, 56101980, 264617, 52151, TRUE

103, 8, 56025087, 264616, 52219, TRUE

103, 9, 56102328, 264616, 52359, TRUE

103, 10, 56048731, 264618, 52220, TRUE

103, 11, 56094817, 264616, 52359, TRUE

103, 12, 56072790, 264616, 52220, TRUE

103, 13, 56096257, 264616, 52360, TRUE

103, 14, 56112660, 264617, 52359, TRUE

103, 15, 56067285, 264615, 52150, TRUE

103, 16, 56073309, 264615, 52007, TRUE

103, 17, 56058425, 264618, 52360, TRUE

103, 18, 56075138, 264616, 52360, TRUE

103, 19, 56104319, 264617, 52359, TRUE

104, 0, 57131081, 264614, 52096, TRUE

104, 1, 56224041, 264616, 52219, TRUE

104, 2, 56127042, 264616, 52219, TRUE

104, 3, 56112756, 264616, 52108, TRUE

104, 4, 56132153, 264616, 52107, TRUE

104, 5, 56080911, 264621, 52109, TRUE

104, 6, 56044196, 264617, 52151, TRUE

104, 7, 56101980, 264617, 52151, TRUE

104, 8, 56025087, 264616, 52219, TRUE

104, 9, 56102328, 264616, 52359, TRUE

104, 10, 56048731, 264618, 52220, TRUE

104, 11, 56094817, 264616, 52359, TRUE

104, 12, 56072790, 264616, 52220, TRUE

104, 13, 56096257, 264616, 52360, TRUE

104, 14, 56112658, 264617, 52358, TRUE

104, 15, 56067573, 264617, 52221, TRUE

104, 16, 56073309, 264615, 52007, TRUE

104, 17, 56058425, 264618, 52360, TRUE

104, 18, 56075141, 264616, 52361, TRUE

104, 19, 56104319, 264617, 52359, TRUE

105, 0, 57131994, 264613, 52342, TRUE

105, 1, 56224041, 264616, 52219, TRUE

105, 2, 56127541, 264616, 52359, TRUE

105, 3, 56112756, 264616, 52108, TRUE

105, 4, 56132153, 264616, 52107, TRUE

105, 5, 56080908, 264620, 52109, TRUE

105, 6, 56043713, 264618, 52007, TRUE

105, 7, 56101980, 264617, 52151, TRUE

105, 8, 56025087, 264616, 52219, TRUE

105, 9, 56102328, 264616, 52359, TRUE

105, 10, 56049230, 264618, 52360, TRUE

105, 11, 56094820, 264616, 52360, TRUE

105, 12, 56072790, 264616, 52220, TRUE

105, 13, 56096257, 264616, 52360, TRUE

105, 14, 56112660, 264617, 52359, TRUE

105, 15, 56067285, 264615, 52150, TRUE

105, 16, 56073309, 264615, 52007, TRUE

105, 17, 56058425, 264618, 52360, TRUE

105, 18, 56075138, 264616, 52360, TRUE

105, 19, 56104319, 264617, 52359, TRUE

106, 0, 57132003, 264615, 52343, TRUE

106, 1, 56224041, 264616, 52219, TRUE

106, 2, 56127541, 264616, 52359, TRUE

106, 3, 56112756, 264616, 52108, TRUE

106, 4, 56132153, 264616, 52107, TRUE

106, 5, 56080908, 264620, 52109, TRUE

106, 6, 56043713, 264618, 52007, TRUE

106, 7, 56101980, 264617, 52151, TRUE

106, 8, 56025087, 264616, 52219, TRUE

106, 9, 56102328, 264616, 52359, TRUE

106, 10, 56049230, 264618, 52360, TRUE

106, 11, 56094817, 264616, 52359, TRUE

106, 12, 56072790, 264616, 52220, TRUE

106, 13, 56096257, 264616, 52360, TRUE

106, 14, 56112658, 264617, 52358, TRUE

106, 15, 56067573, 264617, 52221, TRUE

106, 16, 56073309, 264615, 52007, TRUE

106, 17, 56058425, 264618, 52360, TRUE

106, 18, 56075141, 264616, 52361, TRUE

106, 19, 56104319, 264617, 52359, TRUE

107, 0, 57130718, 264618, 51969, TRUE

107, 1, 56224041, 264616, 52219, TRUE

107, 2, 56127541, 264616, 52359, TRUE

107, 3, 56112756, 264616, 52108, TRUE

107, 4, 56132153, 264616, 52107, TRUE

107, 5, 56080911, 264621, 52109, TRUE

107, 6, 56044196, 264617, 52151, TRUE

107, 7, 56101980, 264617, 52151, TRUE

107, 8, 56025087, 264616, 52219, TRUE

107, 9, 56102328, 264616, 52359, TRUE

107, 10, 56048731, 264618, 52220, TRUE

107, 11, 56094817, 264616, 52359, TRUE

107, 12, 56072790, 264616, 52220, TRUE

107, 13, 56096257, 264616, 52360, TRUE

107, 14, 56112658, 264617, 52358, TRUE

107, 15, 56067573, 264617, 52221, TRUE

107, 16, 56073309, 264615, 52007, TRUE

107, 17, 56058425, 264618, 52360, TRUE

107, 18, 56075138, 264616, 52360, TRUE

107, 19, 56104319, 264617, 52359, TRUE

108, 0, 57131332, 264611, 52158, TRUE

108, 1, 56223558, 264617, 52075, TRUE

108, 2, 56127541, 264616, 52359, TRUE

108, 3, 56112756, 264616, 52108, TRUE

108, 4, 56132153, 264616, 52107, TRUE

108, 5, 56080911, 264621, 52109, TRUE

108, 6, 56044196, 264617, 52151, TRUE

108, 7, 56101980, 264617, 52151, TRUE

108, 8, 56025087, 264616, 52219, TRUE

108, 9, 56102328, 264616, 52359, TRUE

108, 10, 56048731, 264618, 52220, TRUE

108, 11, 56094817, 264616, 52359, TRUE

108, 12, 56072790, 264616, 52220, TRUE

108, 13, 56096257, 264616, 52360, TRUE

108, 14, 56112658, 264617, 52358, TRUE

108, 15, 56067573, 264617, 52221, TRUE

108, 16, 56073309, 264615, 52007, TRUE

108, 17, 56058425, 264618, 52360, TRUE

108, 18, 56075138, 264616, 52360, TRUE

108, 19, 56104319, 264617, 52359, TRUE

109, 0, 57131483, 264613, 52203, TRUE

109, 1, 56223558, 264617, 52075, TRUE

109, 2, 56127541, 264616, 52359, TRUE

109, 3, 56112756, 264616, 52108, TRUE

109, 4, 56132153, 264616, 52107, TRUE

109, 5, 56080911, 264621, 52109, TRUE

109, 6, 56044196, 264617, 52151, TRUE

109, 7, 56101980, 264617, 52151, TRUE

109, 8, 56025087, 264616, 52219, TRUE

109, 9, 56102328, 264616, 52359, TRUE

109, 10, 56048731, 264618, 52220, TRUE

109, 11, 56094817, 264616, 52359, TRUE

109, 12, 56072790, 264616, 52220, TRUE

109, 13, 56096257, 264616, 52360, TRUE

109, 14, 56112658, 264617, 52358, TRUE

109, 15, 56067573, 264617, 52221, TRUE

109, 16, 56073309, 264615, 52007, TRUE

109, 17, 56058425, 264618, 52360, TRUE

109, 18, 56075141, 264616, 52361, TRUE

109, 19, 56104319, 264617, 52359, TRUE

110, 0, 57131504, 264610, 52211, TRUE

110, 1, 56224041, 264616, 52219, TRUE

110, 2, 56127541, 264616, 52359, TRUE

110, 3, 56112273, 264617, 51964, TRUE

110, 4, 56132153, 264616, 52107, TRUE

110, 5, 56080908, 264620, 52109, TRUE

110, 6, 56044196, 264617, 52151, TRUE

110, 7, 56101980, 264617, 52151, TRUE

110, 8, 56025087, 264616, 52219, TRUE

110, 9, 56102328, 264616, 52359, TRUE

110, 10, 56049230, 264618, 52360, TRUE

110, 11, 56094817, 264616, 52359, TRUE

110, 12, 56072790, 264616, 52220, TRUE

110, 13, 56096257, 264616, 52360, TRUE

110, 14, 56112658, 264617, 52358, TRUE

110, 15, 56067573, 264617, 52221, TRUE

110, 16, 56073309, 264615, 52007, TRUE

110, 17, 56058425, 264618, 52360, TRUE

110, 18, 56075141, 264616, 52361, TRUE

110, 19, 56104319, 264617, 52359, TRUE

111, 0, 57130869, 264607, 52036, TRUE

111, 1, 56224041, 264616, 52219, TRUE

111, 2, 56127042, 264616, 52219, TRUE

111, 3, 56112756, 264616, 52108, TRUE

111, 4, 56132153, 264616, 52107, TRUE

111, 5, 56080908, 264620, 52109, TRUE

111, 6, 56044196, 264617, 52151, TRUE

111, 7, 56101980, 264617, 52151, TRUE

111, 8, 56025087, 264616, 52219, TRUE

111, 9, 56102328, 264616, 52359, TRUE

111, 10, 56048731, 264618, 52220, TRUE

111, 11, 56094817, 264616, 52359, TRUE

111, 12, 56072790, 264616, 52220, TRUE

111, 13, 56096257, 264616, 52360, TRUE

111, 14, 56112658, 264617, 52358, TRUE

111, 15, 56067573, 264617, 52221, TRUE

111, 16, 56073309, 264615, 52007, TRUE

111, 17, 56058425, 264618, 52360, TRUE

111, 18, 56075138, 264616, 52360, TRUE

111, 19, 56104319, 264617, 52359, TRUE

112, 0, 57131478, 264615, 52187, TRUE

112, 1, 56224041, 264616, 52219, TRUE

112, 2, 56127541, 264616, 52359, TRUE

112, 3, 56112756, 264616, 52108, TRUE

112, 4, 56132153, 264616, 52107, TRUE

112, 5, 56080908, 264620, 52109, TRUE

112, 6, 56044196, 264617, 52151, TRUE

112, 7, 56101980, 264617, 52151, TRUE

112, 8, 56025087, 264616, 52219, TRUE

112, 9, 56102328, 264616, 52359, TRUE

112, 10, 56049230, 264618, 52360, TRUE

112, 11, 56094817, 264616, 52359, TRUE

112, 12, 56072790, 264616, 52220, TRUE

112, 13, 56096257, 264616, 52360, TRUE

112, 14, 56112658, 264617, 52358, TRUE

112, 15, 56067573, 264617, 52221, TRUE

112, 16, 56073309, 264615, 52007, TRUE

112, 17, 56058425, 264618, 52360, TRUE

112, 18, 56075141, 264616, 52361, TRUE

112, 19, 56104319, 264617, 52359, TRUE

113, 0, 57132003, 264615, 52343, TRUE

113, 1, 56224041, 264616, 52219, TRUE

113, 2, 56127042, 264616, 52219, TRUE

113, 3, 56112756, 264616, 52108, TRUE

113, 4, 56132153, 264616, 52107, TRUE

113, 5, 56080908, 264620, 52109, TRUE

113, 6, 56044196, 264617, 52151, TRUE

113, 7, 56101980, 264617, 52151, TRUE

113, 8, 56025087, 264616, 52219, TRUE

113, 9, 56102328, 264616, 52359, TRUE

113, 10, 56048731, 264618, 52220, TRUE

113, 11, 56094817, 264616, 52359, TRUE

113, 12, 56072790, 264616, 52220, TRUE

113, 13, 56096257, 264616, 52360, TRUE

113, 14, 56112658, 264617, 52358, TRUE

113, 15, 56067573, 264617, 52221, TRUE

113, 16, 56073309, 264615, 52007, TRUE

113, 17, 56058425, 264618, 52360, TRUE

113, 18, 56075141, 264616, 52361, TRUE

113, 19, 56104319, 264617, 52359, TRUE

114, 0, 57131081, 264614, 52096, TRUE

114, 1, 56224041, 264616, 52219, TRUE

114, 2, 56127541, 264616, 52359, TRUE

114, 3, 56112756, 264616, 52108, TRUE

114, 4, 56132153, 264616, 52107, TRUE

114, 5, 56080908, 264620, 52109, TRUE

114, 6, 56044196, 264617, 52151, TRUE

114, 7, 56101980, 264617, 52151, TRUE

114, 8, 56025087, 264616, 52219, TRUE

114, 9, 56102328, 264616, 52359, TRUE

114, 10, 56048731, 264618, 52220, TRUE

114, 11, 56094820, 264616, 52360, TRUE

114, 12, 56072790, 264616, 52220, TRUE

114, 13, 56096257, 264616, 52360, TRUE

114, 14, 56112658, 264617, 52358, TRUE

114, 15, 56067573, 264617, 52221, TRUE

114, 16, 56073309, 264615, 52007, TRUE

114, 17, 56058425, 264618, 52360, TRUE

114, 18, 56075138, 264616, 52360, TRUE

114, 19, 56104319, 264617, 52359, TRUE

115, 0, 57131475, 264613, 52188, TRUE

115, 1, 56224041, 264616, 52219, TRUE

115, 2, 56127042, 264616, 52219, TRUE

115, 3, 56112756, 264616, 52108, TRUE

115, 4, 56132153, 264616, 52107, TRUE

115, 5, 56080911, 264621, 52109, TRUE

115, 6, 56044196, 264617, 52151, TRUE

115, 7, 56101980, 264617, 52151, TRUE

115, 8, 56025087, 264616, 52219, TRUE

115, 9, 56102328, 264616, 52359, TRUE

115, 10, 56048731, 264618, 52220, TRUE

115, 11, 56094820, 264616, 52360, TRUE

115, 12, 56072790, 264616, 52220, TRUE

115, 13, 56096257, 264616, 52360, TRUE

115, 14, 56112660, 264617, 52359, TRUE

115, 15, 56067285, 264615, 52150, TRUE

115, 16, 56073309, 264615, 52007, TRUE

115, 17, 56058425, 264618, 52360, TRUE

115, 18, 56075138, 264616, 52360, TRUE

115, 19, 56104319, 264617, 52359, TRUE

116, 0, 57131075, 264612, 52096, TRUE

116, 1, 56224041, 264616, 52219, TRUE

116, 2, 56127541, 264616, 52359, TRUE

116, 3, 56112756, 264616, 52108, TRUE

116, 4, 56132153, 264616, 52107, TRUE

116, 5, 56080908, 264620, 52109, TRUE

116, 6, 56044196, 264617, 52151, TRUE

116, 7, 56101980, 264617, 52151, TRUE

116, 8, 56025087, 264616, 52219, TRUE

116, 9, 56102328, 264616, 52359, TRUE

116, 10, 56049230, 264618, 52360, TRUE

116, 11, 56094820, 264616, 52360, TRUE

116, 12, 56072790, 264616, 52220, TRUE

116, 13, 56096257, 264616, 52360, TRUE

116, 14, 56112658, 264617, 52358, TRUE

116, 15, 56067573, 264617, 52221, TRUE

116, 16, 56073309, 264615, 52007, TRUE

116, 17, 56058425, 264618, 52360, TRUE

116, 18, 56075141, 264616, 52361, TRUE

116, 19, 56104319, 264617, 52359, TRUE

117, 0, 57131078, 264613, 52096, TRUE

117, 1, 56224041, 264616, 52219, TRUE

117, 2, 56127541, 264616, 52359, TRUE

